Satellite,Path,Rows,Year,JulianDay,GroundStation,Version,StDev,Mean,Median,Min,Max,Range,Sum,Variance,NumPixels,PctCloud
5,35,38,1992,226,XXX,2,220.682664,1948.462604,1944,1364,2624,1260,703395,48700.83818,5776,93.75
5,34,38,1992,235,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1992,242,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1992,251,XXX,2,260.2335633,2208.349723,2163,1597,3684,2087,12755428,67721.50746,5776,0
5,35,38,1992,258,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1992,267,AAA,2,224.7686486,2066.520602,2031,1504,3361,1857,11936223,50520.94538,5776,0
5,35,38,1992,274,XXX,2,217.072535,2067.174861,2037,1555,3349,1794,11940002,47120.48544,5776,0
5,34,38,1992,283,XXX,2,183.5675907,1846.17919,1824,1372,3034,1662,10663531,33697.06035,5776,0
5,35,38,1992,290,XXX,1,189.5452402,1905.867036,1884,1368,3011,1643,11008288,35927.39808,5776,0
5,34,38,1992,299,AAA,2,178.6700427,1936.457583,1913,1409,2806,1397,11184979,31922.98417,5776,0
5,35,38,1992,306,XXX,2,167.8367774,1778.395256,1775,1214,2556,1342,10272011,28169.18383,5776,0
5,34,38,1992,315,XXX,2,157.8967108,1672.66482,1658,1154,2529,1375,9661312,24931.37127,5776,0
5,35,38,1992,322,XXX,2,165.2212853,1676.399931,1653,1218,2473,1255,9682886,27298.0731,5776,0
5,34,38,1992,331,AAA,2,158.893145,1566.185076,1564,1073,2274,1201,9046285,25247.03154,5776,0
5,35,38,1992,338,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1992,347,XXX,2,149.6148979,1377.724432,1376,546,1904,1358,1939836,22384.61768,5776,75.6232687
5,35,38,1992,354,XXX,2,202.2502366,643.1914894,576,325,972,647,30230,40905.15819,5776,99.18628809
5,34,38,1992,363,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1993,4,AAA,4,156.8619462,1483.75606,1490,892,2151,1259,8570175,24605.67018,5776,0
5,34,38,1993,13,AAA,4,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1993,20,AAA,5,221.4248946,1711.827562,1745,953,2657,1704,9887516,49028.98394,5776,0
5,34,38,1993,29,AAA,4,179.1231527,1480.318906,1457,971,2253,1282,8550322,32085.10382,5776,0
5,35,38,1993,36,AAA,4,189.8423654,1620.748096,1597,1009,2450,1441,9361441,36040.12372,5776,0
5,34,38,1993,45,AAA,4,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1993,52,AAA,2,256.6413272,1883.351974,1856,1258,3251,1993,10878241,65864.77081,5776,0
5,34,38,1993,61,AAA,4,291.5655487,1588.204396,1574,684,2593,1909,2167899,85010.46919,5776,76.36772853
5,35,38,1993,68,AAA,4,299.0398949,1997.218837,1960,1319,3386,2067,11535936,89424.85877,5776,0
5,34,38,1993,77,AAA,4,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1993,84,AAA,4,283.0777331,2273.576524,2248,1591,3328,1737,13132178,80133.00297,5776,0
5,34,38,1993,93,AAA,4,223.6986515,2102.491863,2088,1472,2917,1445,12143993,50041.08669,5776,0
5,35,38,1993,100,AAA,4,188.6238401,2108.847645,2103,1596,2790,1194,12180704,35578.95306,5776,0
5,34,38,1993,109,AAA,4,136.5681666,1882.213643,1875,1466,2409,943,10871666,18650.86413,5776,0
5,35,38,1993,116,AAA,4,135.9733125,1888.490305,1880,1415,2490,1075,10907920,18488.74172,5776,0
5,35,38,1993,132,AAA,4,101.0592764,1788.640409,1784,1486,2235,749,10331187,10212.97734,5776,0
5,35,38,1993,148,AAA,4,123.3293025,1716.43144,1698,1380,2346,966,9914108,15210.11686,5776,0
5,34,38,1993,157,AAA,4,154.2758916,1808.84342,1805,1192,2418,1226,6515454,23801.05073,5776,37.63850416
5,35,38,1993,164,AAA,4,151.9731629,1726.273199,1704,1387,2992,1605,9970954,23095.84223,5776,0
5,34,38,1993,173,AAA,2,121.0465105,1681.257445,1671,1373,2525,1152,9710943,14652.25769,5776,0
5,35,38,1993,180,AAA,4,125.9674431,1566.447368,1558,1201,2203,1002,9047800,15867.79671,5776,0
5,34,38,1993,189,AAA,2,109.6163023,1487.351281,1475,1207,2096,889,8590941,12015.73372,5776,0
5,35,38,1993,196,XXX,4,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1993,205,AAA,4,132.451434,1513.651662,1506,1159,2198,1039,8742852,17543.38236,5776,0
5,35,38,1993,212,AAA,4,146.3212785,1630.416898,1621,1178,2292,1114,9417288,21409.91656,5776,0
5,34,38,1993,221,AAA,4,133.2006216,1496.113747,1476,1171,2172,1001,8641553,17742.40559,5776,0
5,35,38,1993,228,AAA,4,164.0702814,1664.001833,1644,1094,2375,1281,8171913,26919.05723,5776,14.97576177
5,34,38,1993,237,AAA,4,218.7090478,1651.633657,1610,1134,2676,1542,9539836,47833.64759,5776,0
5,35,38,1993,244,XXX,4,381.7023887,2031.179837,1952,1022,3555,2533,3727215,145696.7136,5776,68.23060942
5,34,38,1993,253,AAA,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1993,260,XXX,3,258.0181305,1980.181787,1938,1412,3289,1877,11437530,66573.35569,5776,0
5,34,38,1993,269,AAA,3,208.3770235,1801.74117,1760,1352,2927,1575,10406857,43420.9839,5776,0
5,35,38,1993,276,AAA,3,223.1083439,1817.994161,1792,841,2827,1986,7471956,49777.33314,5776,28.8434903
5,34,38,1993,285,AAA,4,215.0750402,1598.354217,1576,589,2522,1933,8623121,46257.27291,5776,6.596260388
5,35,38,1993,292,XXX,2,203.9014029,1802.492555,1789,1185,2716,1531,10411197,41575.78211,5776,0
5,34,38,1993,301,AAA,4,168.9431583,1599.228878,1581,1179,2444,1265,9237146,28541.79072,5776,0
5,35,38,1993,308,AAA,4,165.9379815,1540.993784,1522,1088,2441,1353,7684936,27535.41372,5776,13.6599723
5,34,38,1993,317,AAA,4,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1993,324,XXX,4,170.2730099,1544.466066,1532,1086,2401,1315,8920836,28992.8979,5776,0
5,34,38,1993,333,AAA,4,157.1100953,1409.417071,1395,940,2160,1220,8140793,24683.58204,5776,0
5,35,38,1993,340,XXX,5,149.1672025,1434.538089,1433,925,2182,1257,8285892,22250.85431,5776,0
5,34,38,1993,349,AAA,4,147.155548,1404.661184,1408,965,2106,1141,8113323,21654.75531,5776,0
5,35,38,1993,356,XXX,1,231.7508175,1304.379484,1309,539,2073,1534,4145318,53708.4414,5776,44.97922438
5,35,38,1994,7,XXX,1,148.8500403,1350.605436,1327,871,2018,1147,7801097,22156.33451,5776,0
5,34,38,1994,16,AAA,2,141.4952542,1377.704813,1371,887,2002,1115,7957623,20020.90696,5776,0
5,35,38,1994,23,XXX,5,106.908777,1061.588123,1065,646,1459,813,6131733,11429.48661,5776,0
5,34,38,1994,32,XXX,4,133.1394035,1269.356994,1242,813,1799,986,7331806,17726.10076,5776,0
5,35,38,1994,39,AAA,4,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1994,48,XXX,3,120.8825282,1204.939532,1185,857,1843,986,5041467,14612.58563,5776,27.56232687
5,35,38,1994,55,AAA,2,149.8908643,1326.930575,1311,913,1989,1076,7664351,22467.2712,5776,0
5,35,38,1994,71,XXX,2,113.6343019,1271.084494,1265,474,1680,1206,6844790,12912.75456,5776,6.769390582
5,34,38,1994,80,XXX,2,124.1488322,1352.669841,1345,1006,1969,963,7813021,15412.93253,5776,0
5,35,38,1994,87,XXX,2,115.7570048,1359.545533,1351,1018,1825,807,7852735,13399.68416,5776,0
5,34,38,1994,96,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1994,103,XXX,2,89.9782686,1312.950658,1306,1045,1715,670,7583603,8096.08882,5776,0
5,34,38,1994,112,AAA,2,88.63434834,1278.625173,1288,957,1650,693,7385339,7856.047706,5776,0
5,35,38,1994,119,XXX,2,96.28625701,1284.837777,1280,1006,1701,695,7421223,9271.04329,5776,0
5,34,38,1994,128,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1994,135,XXX,2,98.08727272,1329.259522,1322,1054,1977,923,7677803,9621.113069,5776,0
5,34,38,1994,144,XXX,2,109.1586813,1355.134003,1344,1079,2750,1671,7827254,11915.61771,5776,0
5,35,38,1994,151,XXX,2,80.73804686,1326.018525,1322,981,1701,720,7659083,6518.632211,5776,0
5,34,38,1994,160,XXX,2,93.54772682,1284.855436,1282,1045,1850,805,7421325,8751.177193,5776,0
5,35,38,1994,167,XXX,2,97.26022182,1348.86946,1347,1084,2052,968,7791070,9459.550749,5776,0
5,34,38,1994,176,XXX,3,97.30276998,1295.131752,1287,1033,1813,780,7480681,9467.829045,5776,0
5,35,38,1994,183,XXX,2,100.244272,1300.075831,1308,981,1953,972,7509238,10048.91408,5776,0
5,34,38,1994,192,XXX,2,91.56643809,1247.738054,1226,1025,1790,765,7206935,8384.412585,5776,0
5,35,38,1994,199,XXX,2,132.8710488,1345.261104,1329,530,2001,1471,7723144,17654.71561,5776,0.605955679
5,35,38,1994,215,XXX,2,133.3298319,1346.073753,1327,983,2306,1323,7774922,17776.84408,5776,0
5,34,38,1994,224,XXX,3,163.433956,1406.07358,1371,1036,2992,1956,8121481,26710.65796,5776,0
5,35,38,1994,231,XXX,3,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1994,240,XXX,2,59.33255751,1288.933333,1299,1178,1399,221,19334,3520.352381,5776,99.74030471
5,35,38,1994,247,XXX,2,283.0459226,1498.642116,1478.5,809,2698,1889,1444691,80114.99432,5776,83.31024931
5,34,38,1994,256,AAA,2,219.2591741,1779.872403,1745,1299,3486,2187,10280543,48074.58545,5776,0
5,35,38,1994,263,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1994,272,XXX,2,187.4274535,1630.492209,1601,1221,3488,2267,9417723,35129.05033,5776,0
5,34,38,1994,288,XXX,3,169.2127327,1482.203428,1456,1064,3113,2049,8561207,28632.94891,5776,0
5,35,38,1994,295,XXX,2,141.69847,1386.305575,1380,1050,2590,1540,8007301,20078.45639,5776,0
5,34,38,1994,304,AAA,3,150.351683,1330.869114,1322.5,964,2631,1667,7687100,22605.62858,5776,0
5,35,38,1994,311,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1994,320,XXX,2,131.0439258,1300.109898,1302,897,1900,1003,7027094,17172.5105,5776,6.423130194
5,35,38,1994,327,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1994,336,XXX,2,133.5250971,1292.944425,1290,848,1928,1080,7468047,17828.95154,5776,0
5,35,38,1994,343,XXX,2,177.9488275,1486.507618,1453,937,2204,1267,8586068,31665.78522,5776,0
5,34,38,1994,352,XXX,2,179.6858693,1385.242209,1384,960,2222,1262,8001159,32287.01163,5776,0
5,35,38,1994,359,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1995,3,XXX,1,234.4817686,1513.990824,1476,946,2594,1648,8744811,54981.69983,5776,0
5,35,38,1995,10,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1995,19,AAA,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1995,35,XXX,2,513.4777846,1908.692175,1758,1071,4315,3244,11024606,263659.4353,5776,0
5,35,38,1995,42,XXX,1,675.0742627,2446.160319,2258.5,1309,5163,3854,14129022,455725.2602,5776,0
5,34,38,1995,51,XXX,1,732.8588835,2487.993594,2255.5,1346,5319,3973,14370651,537082.1432,5776,0
5,35,38,1995,58,XXX,1,748.9709951,2796.23892,2581.5,1402,5636,4234,16151076,560957.5516,5776,0
5,34,38,1995,67,XXX,1,682.1440698,2894.069252,2719,1763,5278,3515,16716144,465320.532,5776,0
5,35,38,1995,74,AAA,1,834.9843832,3609.426073,3443.5,2052,6468,4416,20848045,697198.9202,5776,0
5,34,38,1995,83,XXX,2,616.9002574,3362.665339,3260,2098,5394,3296,19422755,380565.9276,5776,0
5,35,38,1995,90,XXX,1,549.9336911,3585.202216,3566,2127,5707,3580,20708128,302427.0646,5776,0
5,34,38,1995,99,XXX,1,394.0822123,3144.42867,3141,1949,4546,2597,18162220,155300.7901,5776,0
5,35,38,1995,106,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1995,115,XXX,2,230.7583263,2423.609418,2430,1735,3373,1638,13998768,53249.40517,5776,0
5,35,38,1995,122,XXX,1,211.4466226,2165.697516,2144,1636,2912,1276,12379127,44709.67419,5776,1.038781163
5,34,38,1995,131,XXX,0,160.1909669,2040.90097,2031,1521,2517,996,11788244,25661.14586,5776,0
5,35,38,1995,138,XXX,2,166.0937861,2112.733553,2102.5,1662,2686,1024,12203149,27587.14579,5776,0
5,34,38,1995,147,AAA,2,151.149634,1983.373442,1971,1535,2559,1024,11455965,22846.21186,5776,0
5,35,38,1995,154,XXX,1,150.6030472,2045.251558,2035,1624,2710,1086,11813373,22681.27783,5776,0
5,34,38,1995,163,XXX,2,160.3104138,1970.265062,1958,1530,2597,1067,11380251,25699.42878,5776,0
5,35,38,1995,170,XXX,3,180.2872652,1922.563366,1904,1442,2663,1221,11104726,32503.49798,5776,0
5,34,38,1995,179,AAA,1,185.7935726,1939.825485,1916,1427,2863,1436,11204432,34519.25162,5776,0
5,35,38,1995,186,XXX,2,195.6456355,2002.422091,1977,1519,3093,1574,11565990,38277.21471,5776,0
5,34,38,1995,195,XXX,1,211.9779881,2049.524758,2025,1471,3376,1905,11838055,44934.66744,5776,0
5,35,38,1995,202,XXX,2,226.00756,2086.757791,2059,1509,3581,2072,12053113,51079.41717,5776,0
5,34,38,1995,211,XXX,2,221.2357738,1997.905471,1949,1524,3665,2141,11539902,48945.2676,5776,0
5,35,38,1995,218,AAA,2,238.3270676,2036.281337,1991,1493,3502,2009,11761561,56799.79114,5776,0
5,34,38,1995,227,AAA,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1995,234,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1995,243,XXX,2,311.996307,2057.644044,1995,1393,4176,2783,11884952,97341.69561,5776,0
5,35,38,1995,250,AAA,1,245.8487374,1902.435137,1865,1223,3341,2118,6995254,60441.60168,5776,36.3400277
5,34,38,1995,259,XXX,2,402.7912153,2286.358106,2243,869,4787,3918,12213725,162240.7631,5776,7.513850416
5,35,38,1995,266,XXX,2,342.8939726,2480.049236,2422,1398,4196,2798,9419227,117576.2765,5776,34.24515235
5,34,38,1995,275,XXX,1,413.1363029,2929.923996,2906,1937,4732,2795,16923241,170681.6048,5776,0
5,35,38,1995,282,XXX,3,320.8187992,2585.230016,2579,-2602,4428,7030,13195014,102924.7019,5776,11.63434903
5,34,38,1995,291,XXX,1,243.0750628,2494.704467,2473,1860,4765,2905,14409413,59085.48615,5776,0
5,35,38,1995,298,AAA,1,222.0182068,2300.868421,2266,1750,3859,2109,13289816,49292.08416,5776,0
5,34,38,1995,307,AAA,1,271.1844154,2361.808779,2344,1184,4515,3331,12536481,73540.98717,5776,8.102493075
5,35,38,1995,314,XXX,0,251.7899358,2205.954294,2171,1514,3869,2355,12741592,63398.17176,5776,0
5,34,38,1995,323,XXX,1,183.8286048,2128.604744,2114,1533,3452,1919,12294821,33792.95595,5776,0
5,35,38,1995,330,AAA,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1995,339,AAA,2,174.1793404,2036.309384,2030,1540,3113,1573,11761723,30338.44262,5776,0
5,35,38,1995,346,XXX,1,214.2136338,1916.573585,1923,1070,2936,1866,6094704,45887.4809,5776,44.94459834
5,35,38,1996,13,XXX,1,158.681172,1691.989785,1670,1168,2429,1261,9772933,25179.71435,5776,0
5,34,38,1996,22,XXX,1,236.6134686,1844.149411,1835,1173,3115,1942,10651807,55985.93352,5776,0
5,35,38,1996,29,AAA,1,136.5812273,1694.159626,1681,1226,2303,1077,9785466,18654.43166,5776,0
5,34,38,1996,38,AAA,2,127.6874999,1645.916551,1629,1294,2149,855,9506814,16304.09762,5776,0
5,35,38,1996,45,XXX,1,135.0121256,1626.007098,1607,1167,2248,1081,9391817,18228.27406,5776,0
5,34,38,1996,54,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1996,61,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1996,70,AAA,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1996,77,XXX,1,97.7706722,1542.964162,1541,1245,1977,732,8912161,9559.104343,5776,0
5,34,38,1996,86,AAA,2,108.3054891,1510.414306,1516,1064,2014,950,8636549,11730.07898,5776,1.004155125
5,35,38,1996,93,XXX,1,87.86166216,1475.454294,1461,1206,1888,682,8522224,7719.671677,5776,0
5,34,38,1996,102,AAA,1,83.21040095,1529.45741,1519.5,1268,1891,623,8834146,6923.970826,5776,0
5,35,38,1996,109,AAA,2,83.35082592,1478.848857,1470,1229,1910,681,8541831,6947.360182,5776,0
5,34,38,1996,118,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1996,125,AAA,1,81.92539944,1432.636773,1436,1162,1947,785,8274910,6711.771073,5776,0
5,34,38,1996,134,XXX,1,79.221593,1384.459786,1385,1134,1659,525,1032807,6276.060797,5776,87.08448753
5,35,38,1996,141,XXX,2,80.04545155,1399.944425,1394,1126,1964,838,8086079,6407.274314,5776,0
5,34,38,1996,150,XXX,2,76.88788681,1442.6134,1430,1166,1821,655,8332535,5911.747138,5776,0
5,35,38,1996,157,XXX,2,81.15682255,1454.894217,1458,1191,2026,835,8403469,6586.429847,5776,0
5,34,38,1996,166,XXX,1,217.4131514,1491.181303,1556,621,1823,1202,526387,47268.4784,5776,93.88850416
5,35,38,1996,173,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1996,182,XXX,2,283.0889617,1788.181145,1720,1290,3719,2429,3622855,80139.36026,5776,64.92382271
5,35,38,1996,189,XXX,3,263.2583692,1906.273546,1850,1386,4177,2791,11010636,69304.96897,5776,0
5,34,38,1996,198,XXX,2,427.2570547,2623.494633,2547,1708,5212,3504,15153305,182548.5908,5776,0
5,35,38,1996,221,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1996,230,XXX,2,306.8873796,2209.538954,2157,1552,4699,3147,12762297,94179.86376,5776,0
5,35,38,1996,237,XXX,2,359.268855,2307.97,2292,1624,3349,1725,230797,129074.1102,5776,98.26869806
5,34,38,1996,246,AAA,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1996,253,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1996,262,XXX,1,327.4946597,2259.138158,2243,1372,4265,2893,13048782,107252.7522,5776,0
5,35,38,1996,269,AAA,1,278.9026806,2200.67313,2178.5,1442,4029,2587,12711088,77786.70526,5776,0
5,34,38,1996,278,XXX,2,257.3352665,2117.436115,2105,1403,3997,2594,12230311,66221.43938,5776,0
5,35,38,1996,285,XXX,2,256.2359364,2200.101801,2154,1621,4109,2488,12707788,65656.85509,5776,0
5,34,38,1996,294,AAA,1,105.3508044,1706.864583,1697,1448,2142,694,163859,11098.792,5776,98.33795014
5,35,38,1996,301,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1996,317,XXX,2,216.5822067,1625.586392,1582,1108,3031,1923,9389387,46907.85228,5776,0
5,35,38,1996,333,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1996,342,AAA,2,202.5917969,1630.935249,1622,1040,2689,1649,9420282,41043.43615,5776,0
5,35,38,1996,349,XXX,2,204.5299782,1861.056267,1827,1295,2696,1401,10749461,41832.51198,5776,0
5,34,38,1996,358,AAA,2,152.602274,1668.986496,1650,1268,2327,1059,9640066,23287.45402,5776,0
5,35,38,1996,365,AAA,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1997,8,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1997,15,XXX,2,317.3802711,1765.352147,1723,937,3225,2288,10196674,100730.2365,5776,0
5,34,38,1997,24,XXX,0,345.073958,1659.361323,1580,959,3187,2228,9584471,119076.0365,5776,0
5,35,38,1997,31,XXX,1,378.2437662,1990.872576,1900,1283,3571,2288,11499280,143068.3467,5776,0
5,34,38,1997,40,AAA,2,363.3824278,1957.149238,1873,1210,3266,2056,11304494,132046.7888,5776,0
5,35,38,1997,47,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1997,56,AAA,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1997,63,XXX,1,394.9419217,1740.296147,1715,647,3224,2577,7363193,155979.1215,5776,26.74861496
5,35,38,1997,79,AAA,2,287.1068735,2250.009522,2237,1470,3364,1894,12996055,82430.35679,5776,0
5,34,38,1997,88,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1997,95,XXX,1,205.3558115,1942.809864,1940,592,2793,2201,10596085,42171.00932,5776,5.574792244
5,34,38,1997,104,XXX,2,135.4993079,1716.391967,1708,1300,2304,1004,9913880,18360.06244,5776,0
5,35,38,1997,111,XXX,2,116.6921814,1881.150277,1875,1482,2429,947,10865524,13617.06521,5776,0
5,34,38,1997,120,AAA,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1997,127,XXX,2,116.3746004,1600.252424,1597,1134,2151,1017,9243058,13543.04761,5776,0
5,34,38,1997,136,XXX,2,121.6835892,1605.024065,1601,1227,2252,1025,9270619,14806.89587,5776,0
5,35,38,1997,143,XXX,2,144.6413073,1777.685422,1764,1296,2607,1311,10267911,20921.10778,5776,0
5,34,38,1997,152,AAA,2,169.342155,1626.524238,1604,1222,2897,1675,9394804,28676.76547,5776,0
5,35,38,1997,159,XXX,2,135.4043092,1613.319714,1602,1057,2158,1101,3158880,18334.32696,5776,66.10110803
5,34,38,1997,168,XXX,1,164.3044066,1768.103532,1742,1369,3093,1724,10212566,26995.93802,5776,0
5,35,38,1997,175,AAA,2,167.5515296,1642.078428,1618,1251,2862,1611,9484645,28073.51506,5776,0
5,34,38,1997,184,XXX,2,151.1610877,1579.253809,1557,1194,2792,1598,9121770,22849.67444,5776,0
5,34,38,1997,200,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1997,207,XXX,1,123.6168554,1509.653824,1502,1148,2185,1037,5329078,15281.12694,5776,38.88504155
5,34,38,1997,232,XXX,2,263.1784755,2245.547265,2206,1697,4258,2561,12970281,69262.90997,5776,0
5,35,38,1997,239,AAA,2,291.4749475,2040.105263,1995,1479,4160,2681,11783648,84957.64502,5776,0
5,34,38,1997,248,XXX,2,246.7793029,1859.307825,1810,1394,3641,2247,10739362,60900.02436,5776,0
5,35,38,1997,255,XXX,2,249.5442821,1804.996884,1751,1348,3701,2353,10425662,62272.34873,5776,0
5,34,38,1997,264,AAA,1,266.5626233,2057.94356,2012,1484,3763,2279,11886682,71055.63214,5776,0
5,35,38,1997,271,AAA,2,277.027648,1862.849377,1817,1251,3948,2697,10759818,76744.31774,5776,0
5,34,38,1997,280,XXX,2,237.2902513,1791.222992,1752,1287,3128,1841,10346104,56306.66334,5776,0
5,35,38,1997,287,XXX,2,222.1515367,1626.346434,1601,1143,2965,1822,9393777,49351.30524,5776,0
5,34,38,1997,328,XXX,1,140.1142983,1382.334488,1376,924,2063,1139,7984364,19632.01658,5776,0
5,35,38,1997,335,AAA,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1997,344,XXX,1,236.6761559,1374.385754,1382,544,2159,1615,6502219,56015.60275,5776,18.09210526
5,35,38,1997,351,AAA,1,190.2743527,1467.703082,1452,989,2373,1384,8477453,36204.32931,5776,0
5,34,38,1997,360,AAA,2,256.0187773,1472.007791,1417,681,2479,1798,8502317,65545.61431,5776,0
5,35,38,1998,2,AAA,2,233.5800347,1550.79588,1508,870,2523,1653,8957397,54559.63261,5776,0
5,34,38,1998,11,AAA,2,253.2995988,1355.790952,1389,491,2270,1779,2607186,64160.68677,5776,66.70706371
5,35,38,1998,18,AAA,2,268.3563746,1359.335774,1296,817,2521,1704,6311396,72015.1438,5776,19.61565097
5,35,38,1998,34,AAA,1,435.0268327,1664.56804,1517,805,3234,2429,9614545,189248.3452,5776,0
5,35,38,1998,50,AAA,2,705.7657281,2077.495499,1828,973,4277,3304,11999614,498105.263,5776,0
5,34,38,1998,59,AAA,1,702.240154,1920.589162,1703,827,4234,3407,11093323,493141.234,5776,0
5,35,38,1998,66,XXX,1,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,34,38,1998,75,XXX,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1998,82,XXX,1,253.1889849,1689.778047,1727,1109,2482,1373,9760158,64104.66207,5776,0
5,34,38,1998,91,XXX,1,405.6334062,2135.995152,2186.5,1231,3343,2112,12337508,164538.4602,5776,0
5,35,38,1998,98,XXX,1,293.7035412,2064.459488,2101,1313,3199,1886,11924318,86261.77013,5776,0
5,34,38,1998,107,XXX,1,165.7232161,1850.916378,1847,1389,2648,1259,10690893,27464.18435,5776,0
5,35,38,1998,114,XXX,2,126.4573819,1883.063193,1873,1547,2446,899,10876573,15991.46943,5776,0
5,34,38,1998,123,XXX,2,97.65160079,1725.939578,1726,1356,2228,872,9969027,9535.835136,5776,0
5,35,38,1998,130,AAA,2,105.189453,1683.180229,1679,1303,2258,955,9722049,11064.82102,5776,0
5,34,38,1998,139,XXX,2,83.50681745,1513.415686,1511,1242,1808,566,8741489,6973.388561,5776,0
5,35,38,1998,146,XXX,2,97.65416232,1660.836738,1660,1314,2052,738,9592993,9536.335419,5776,0
5,34,38,1998,155,XXX,1,97.87304902,1545.184557,1542,1218,1978,760,8924986,9579.133725,5776,0
5,35,38,1998,162,AAA,1,116.845268,1684.892486,1685,1232,2205,973,9731939,13652.81666,5776,0
5,34,38,1998,171,AAA,2,98.84832477,1532.994287,1536,1128,2010,882,8854575,9770.991309,5776,0
5,35,38,1998,178,XXX,2,107.920335,1568.210699,1565,1177,2101,924,9057985,11646.79871,5776,0
5,34,38,1998,187,AAA,2,NA,NA,NA,Inf,#NAME?,#NAME?,0,NA,5776,100
5,35,38,1998,194,XXX,3,149.9534639,1819.554709,1800,1443,3071,1628,10509748,22486.04134,5776,0
5,34,38,1998,203,XXX,2,214.7757416,1966.039112,1929,1498,3530,2032,7087571,46128.61917,5776,37.5865651
5,35,38,1998,210,XXX,2,258.477042,2039.302978,1994,1484,4155,2671,11779014,66810.38126,5776,0
5,34,38,1998,219,XXX,2,229.5449769,1925.066136,1894,-1013,3498,4511,11119182,52690.8964,5776,0
5,35,38,1998,226,XXX,2,218.1403516,1958.163781,1919,1439,3347,1908,11310354,47585.213,5776,0
