"date","currency","model","level","species","aic","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
"2017-11-15","abundance","pevGARCH","Controls","PH",1e+06,217,499,499
"2017-11-15","abundance","pevGARCH","Controls","PL",47.2029993138611,217,499,499
"2017-11-15","abundance","pevGARCH","Controls","PM",248.457895947913,217,499,499
"2017-11-15","abundance","pevGARCH","Controls","PP",1834.18264961263,217,499,499
"2017-11-15","abundance","pevGARCH","Controls","RF",1e+06,217,499,499
"2017-11-15","abundance","pevGARCH","Controls","RM",366.677196204717,217,499,499
"2017-11-15","abundance","pevGARCH","Controls","RO",31.3385648154122,217,499,499
"2017-11-15","abundance","pevGARCH","Controls","SF",249.783216646361,217,499,499
"2017-11-15","abundance","pevGARCH","Controls","SH",150.172765569641,217,499,499
"2017-11-15","abundance","pevGARCH","Controls","SO",1e+06,217,499,499
"2017-11-15","abundance","pevGARCH","Controls","total",2000.79401485683,217,499,499
