"cast_id","cast_id.1","species","model","RMSE","coverage"
"108",108,"SH","pevGARCH",0.227159921661988,1
"108",108,"total","pevGARCH",13.4286365465439,0.25
"109",109,"BA","simplexEDM",0.0391061452513967,1
"109",109,"DM","simplexEDM",10.5214138045521,0.5
"109",109,"DO","simplexEDM",2.37699547675602,0.75
"109",109,"DS","simplexEDM",0.0350877192982458,1
"109",109,"NA","simplexEDM",0.886372991583894,1
"109",109,"OL","simplexEDM",1.41418157554809,1
"109",109,"OT","simplexEDM",2.48774037189234,1
"109",109,"PB","simplexEDM",3.2144400711783,0.75
"109",109,"PE","simplexEDM",2.47120970752429,1
"109",109,"PF","simplexEDM",0.411660402533243,1
"109",109,"PH","simplexEDM",0.0247933884297522,1
"109",109,"PL","simplexEDM",0.0414201183431954,1
"109",109,"PM","simplexEDM",0.153284671532847,1
"109",109,"PP","simplexEDM",24.3105153133705,0.75
"109",109,"RF","simplexEDM",0.0178571428571429,1
"109",109,"RM","simplexEDM",1.29692146948523,0.75
"109",109,"RO","simplexEDM",0.067484662576687,1
"109",109,"SF","simplexEDM",0.023391812865497,1
"109",109,"SH","simplexEDM",0.156756756756757,1
"109",109,"SO","simplexEDM",0.0119047619047619,1
"109",109,"total","simplexEDM",54.2778363243105,0
"110",110,"BA","simplexEDM",0.0281124497991967,1
"110",110,"DM","simplexEDM",6.31420175691475,0.75
"110",110,"DO","simplexEDM",0.433230521710362,1
"110",110,"DS","simplexEDM",0.0203252032520325,1
"110",110,"NA","simplexEDM",0.0275229357798166,1
"110",110,"OL","simplexEDM",0.684210526315789,1
"110",110,"OT","simplexEDM",1.49446256806483,1
"110",110,"PB","simplexEDM",0.471669317365344,0.75
"110",110,"PE","simplexEDM",0.971306934864177,0.75
"110",110,"PF","simplexEDM",0.0573770491803278,1
"110",110,"PH","simplexEDM",0,1
"110",110,"PL","simplexEDM",0.0132450331125828,1
"110",110,"PM","simplexEDM",0.029126213592233,1
"110",110,"PP","simplexEDM",6.66504093783857,0.5
"110",110,"RF","simplexEDM",0,1
"110",110,"RM","simplexEDM",0.0972762645914399,1
"110",110,"RO","simplexEDM",0.00711743772241997,1
"110",110,"SF","simplexEDM",0.0285714285714287,1
"110",110,"SH","simplexEDM",0.0217391304347825,1
"110",110,"SO","simplexEDM",0,1
"110",110,"total","simplexEDM",10.7819293264239,0.5
"111",111,"BA","simplexEDM",0.0483870967741934,1
"111",111,"DM","simplexEDM",0.434969153472852,1
"111",111,"DO","simplexEDM",0.0743801652892565,1
"111",111,"DS","simplexEDM",0,1
"111",111,"NA","simplexEDM",0.020746887966805,1
"111",111,"OL","simplexEDM",0.0271493212669684,1
"111",111,"OT","simplexEDM",0.94745199883962,1
"111",111,"PB","simplexEDM",2.59647641057886,1
"111",111,"PE","simplexEDM",1.07518405924087,0.5
"111",111,"PF","simplexEDM",0.144736842105263,1
"111",111,"PH","simplexEDM",0.00657894736842109,1
"111",111,"PL","simplexEDM",0.0224719101123596,1
"111",111,"PM","simplexEDM",0.0621468926553673,1
"111",111,"PP","simplexEDM",10.1128426087336,1
"111",111,"RF","simplexEDM",0.00657894736842109,1
"111",111,"RM","simplexEDM",0.721141071111918,1
"111",111,"RO","simplexEDM",0.0190114068441064,1
"111",111,"SF","simplexEDM",0.0165975103734439,1
"111",111,"SH","simplexEDM",0.0321100917431194,1
"111",111,"SO","simplexEDM",0,1
"111",111,"total","simplexEDM",12.5015998976131,0.5
"112",112,"BA","AutoArima",1.15512280865789e-05,1
"112",112,"DM","AutoArima",11.4933101437904,1
"112",112,"DO","AutoArima",2.03161722653969,1
"112",112,"DS","AutoArima",0.256286279291312,1
"112",112,"NA","AutoArima",0.341839674174498,1
"112",112,"OL","AutoArima",1.87882540222727,1
"112",112,"OT","AutoArima",1.59622213217908,1
"112",112,"PB","AutoArima",2.07187027522679,1
"112",112,"PE","AutoArima",2.61802978983039,1
"112",112,"PF","AutoArima",0.5,1
"112",112,"PH","AutoArima",0.0440606322608266,1
"112",112,"PL","AutoArima",0.388832247776448,1
"112",112,"PM","AutoArima",0,1
"112",112,"PP","AutoArima",59.3794415693785,1
"112",112,"RF","AutoArima",0.0236475449420157,1
"112",112,"RM","AutoArima",1.69469706678206,1
"112",112,"RO","AutoArima",0.288721502446165,1
"112",112,"SF","AutoArima",1.05135799276592,1
"112",112,"SH","AutoArima",1.25343410874409,1
"112",112,"SO","AutoArima",0.0118360020730206,1
"112",112,"total","AutoArima",75.1812250736875,1
"113",113,"BA","AutoArima",5.92406585293582e-07,1
"113",113,"DM","AutoArima",10.023205414147,0.75
"113",113,"DO","AutoArima",2.88311852282838,1
"113",113,"DS","AutoArima",9.86887599588843e-130,1
"113",113,"NA","AutoArima",0.00185377440935754,1
"113",113,"OL","AutoArima",1,1
"113",113,"OT","AutoArima",1.81499819762175,1
"113",113,"PB","AutoArima",0.499999900855779,1
"113",113,"PE","AutoArima",0.910451636816158,0.75
"113",113,"PF","AutoArima",0,1
"113",113,"PL","AutoArima",0.0161675556169787,1
"113",113,"PM","AutoArima",0.000577408996088071,1
"113",113,"PP","AutoArima",12.3452366740065,1
"113",113,"RM","AutoArima",0.334660287112103,1
"113",113,"RO","AutoArima",5.51339509453289e-06,1
"113",113,"SF","AutoArima",0.167663889083004,1
"113",113,"SH","AutoArima",0.107429511788669,1
"113",113,"total","AutoArima",18.4275496196411,1
"114",114,"BA","AutoArima",1.18248467676804e-05,1
"114",114,"DM","AutoArima",0.602553428509536,1
"114",114,"DO","AutoArima",0,1
"114",114,"NA","AutoArima",0.074424219146556,1
"114",114,"OL","AutoArima",0.146903235380991,1
"114",114,"OT","AutoArima",0.436128783278542,1
"114",114,"PB","AutoArima",2.30466482836017,1
"114",114,"PE","AutoArima",1.17841134702953,1
"114",114,"PF","AutoArima",0,1
"114",114,"PH","AutoArima",0.00791145083807183,1
"114",114,"PL","AutoArima",0.0411052452647031,1
"114",114,"PM","AutoArima",0.000342759962118975,1
"114",114,"PP","AutoArima",11.0403061751649,1
"114",114,"RF","AutoArima",0.00791145083807183,1
"114",114,"RM","AutoArima",0.292990713233434,1
"114",114,"RO","AutoArima",0.0738147704556469,1
"114",114,"SF","AutoArima",0.290772418843426,1
"114",114,"SH","AutoArima",0.310042680989109,1
"114",114,"total","AutoArima",16.3009321511748,1
"115",115,"BA","ESSS",7.00556927453208e-34,1
"115",115,"DM","ESSS",9.58173157570366,0.75
"115",115,"DO","ESSS",2.99297172617325,1
"115",115,"DS","ESSS",2.0902002522494e-05,1
"115",115,"NA","ESSS",0.369527755426056,1
"115",115,"OL","ESSS",1.89569980635378,1
"115",115,"OT","ESSS",1.62998419405824,1
"115",115,"PB","ESSS",2.12139117036474,1
"115",115,"PE","ESSS",3.29005290730148,1
"115",115,"PF","ESSS",0.437812733632074,1
"115",115,"PH","ESSS",3.72748463715512e-05,1
"115",115,"PL","ESSS",2.46016106533741e-12,1
"115",115,"PM","ESSS",2.3362292021441e-30,1
"115",115,"PP","ESSS",71.5356175844114,1
"115",115,"RF","ESSS",0.0489976722224775,1
"115",115,"RM","ESSS",2.06155281280883,1
"115",115,"RO","ESSS",1.26232680265796e-32,1
"115",115,"SF","ESSS",6.14715064192571e-19,1
"115",115,"SH","ESSS",1.03413811175985e-12,1
"115",115,"SO","ESSS",0.0118053331498639,1
"115",115,"total","ESSS",73.7134777480281,1
"116",116,"BA","ESSS",4.73178081436351e-15,1
"116",116,"DM","ESSS",9.87212629929774,0.75
"116",116,"DO","ESSS",0.498827021717665,1
"116",116,"DS","ESSS",0.00129115881974999,1
"116",116,"NA","ESSS",5.49987896073211e-07,1
"116",116,"OL","ESSS",0.607542926217902,1
"116",116,"OT","ESSS",1.50516140935823,1
"116",116,"PB","ESSS",0.5,1
"116",116,"PE","ESSS",0.875211840217745,1
"116",116,"PF","ESSS",2.51061651023897e-07,1
"116",116,"PL","ESSS",0.0130296390808162,1
"116",116,"PM","ESSS",1.71726690966057e-06,1
"116",116,"PP","ESSS",14.2127691049487,1
"116",116,"RM","ESSS",5.35355808733069e-14,1
"116",116,"RO","ESSS",3.11630496403064e-21,1
"116",116,"SF","ESSS",4.17811885289928e-26,1
"116",116,"SH","ESSS",1.12818370936299e-120,1
"116",116,"total","ESSS",11.0310759650585,1
"117",117,"BA","ESSS",3.5060979861515e-16,1
"117",117,"DM","ESSS",0.499917273992156,1
"117",117,"DO","ESSS",7.42183958090181e-21,1
"117",117,"NA","ESSS",2.44551450582448e-18,1
"117",117,"OL","ESSS",1.54192309169808e-16,1
"117",117,"OT","ESSS",0.462222945093381,1
"117",117,"PB","ESSS",2.39772785420948,1
"117",117,"PE","ESSS",1.15392365367478,1
"117",117,"PF","ESSS",1.59879909967502e-14,1
"117",117,"PH","ESSS",0.00651652821684824,1
"117",117,"PL","ESSS",0.0358660839165839,1
"117",117,"PM","ESSS",1.94612747916357e-18,1
"117",117,"PP","ESSS",11.1355287256571,1
"117",117,"RF","ESSS",0.00651652821684824,1
"117",117,"RM","ESSS",0.866025403784439,1
"117",117,"RO","ESSS",1.15754024189253e-11,1
"117",117,"SF","ESSS",2.89988034743938e-46,1
"117",117,"SH","ESSS",1.67643488213699e-29,1
"117",117,"total","ESSS",16.7023186103075,1
"118",118,"BA","jags_RW",0.0282267603525449,1
"118",118,"DM","jags_RW",52.3154079359036,1
"118",118,"DO","jags_RW",4.95664833834316,1
"118",118,"DS","jags_RW",0.0868720323234123,1
"118",118,"NA","jags_RW",0.550000454545267,1
"118",118,"OL","jags_RW",2.00560838650022,0.75
"118",118,"OT","jags_RW",9.84707008454799,1
"118",118,"PB","jags_RW",2.70351271496917,0.75
"118",118,"PE","jags_RW",2.83044033676741,0.75
"118",118,"PF","jags_RW",0.822612910183155,1
"118",118,"PH","jags_RW",0.0678472549186774,1
"118",118,"PL","jags_RW",0.184,0
"118",118,"PM","jags_RW",0.0795330120138801,1
"118",118,"PP","jags_RW",236.399726563399,0.25
"118",118,"RF","jags_RW",0.0405431868505671,1
"118",118,"RM","jags_RW",1.69695639307556,0.5
"118",118,"RO","jags_RW",0.0734540672801718,1
"118",118,"SF","jags_RW",0.0475946425556491,1
"118",118,"SH","jags_RW",0.486771250178151,1
"118",118,"SO","jags_RW",0.027427176303805,1
"118",118,"total","jags_RW",256.118862181215,0.75
"119",119,"BA","jags_RW",0.165,0
"119",119,"DM","jags_RW",2.81615158505362,1
"119",119,"DO","jags_RW",0.486446554104354,0.75
"119",119,"DS","jags_RW",0.0885691819991582,1
"119",119,"NA","jags_RW",0.0252537125983488,1
"119",119,"OL","jags_RW",0.41623250713994,0.75
"119",119,"OT","jags_RW",1.40279355216653,1
"119",119,"PB","jags_RW",0.447262786290118,0
"119",119,"PE","jags_RW",0.767559932513416,0.75
"119",119,"PF","jags_RW",0.0285919569109916,1
"119",119,"PL","jags_RW",0.014,1
"119",119,"PM","jags_RW",0.0271707563383871,1
"119",119,"PP","jags_RW",35.971424335853,0.25
"119",119,"RM","jags_RW",0.0527612547235185,1
"119",119,"RO","jags_RW",0.034,0
"119",119,"SF","jags_RW",0.0235955504279938,1
"119",119,"SH","jags_RW",0.0496109866864186,1
"119",119,"total","jags_RW",35.2789164445282,1
"120",120,"BA","jags_RW",0.0257050578680539,1
"120",120,"DM","jags_RW",0.420755570373109,0.75
"120",120,"DO","jags_RW",0.098,0
"120",120,"NA","jags_RW",0.00913783344124853,1
"120",120,"OL","jags_RW",0.0238432380351327,1
"120",120,"OT","jags_RW",0.498038402133811,0.75
"120",120,"PB","jags_RW",0.829571124135839,0.75
"120",120,"PE","jags_RW",1.16695672584719,0.5
"120",120,"PF","jags_RW",0.043692104549907,1
"120",120,"PH","jags_RW",0.030532769281544,1
"120",120,"PL","jags_RW",0.037,0
"120",120,"PM","jags_RW",0.0336489227167825,1
"120",120,"PP","jags_RW",28.3676981353793,0.25
"120",120,"RF","jags_RW",0.0276721882040434,1
"120",120,"RM","jags_RW",0.819246299961129,0.25
"120",120,"RO","jags_RW",0.053,0
"120",120,"SF","jags_RW",0.0486492548761027,1
"120",120,"SH","jags_RW",0.0475447157947127,1
"120",120,"total","jags_RW",34.3259917482365,0.75
"121",121,"BA","NaiveArima",0,1
"121",121,"DM","NaiveArima",10.5,1
"121",121,"DO","NaiveArima",2.73861278752583,1
"121",121,"DS","NaiveArima",0,1
"121",121,"NA","NaiveArima",0,1
"121",121,"OL","NaiveArima",3,1
"121",121,"OT","NaiveArima",1.58113883008419,1
"121",121,"PB","NaiveArima",2.12132034355964,1
"121",121,"PE","NaiveArima",2.91547594742265,1
"121",121,"PF","NaiveArima",0.5,1
"121",121,"PH","NaiveArima",0,1
"121",121,"PL","NaiveArima",0,1
"121",121,"PM","NaiveArima",0,1
"121",121,"PP","NaiveArima",71.5367038659177,1
"121",121,"RF","NaiveArima",0,1
"121",121,"RM","NaiveArima",2.06155281280883,1
"121",121,"RO","NaiveArima",0,1
"121",121,"SF","NaiveArima",0,1
"121",121,"SH","NaiveArima",0,1
"121",121,"SO","NaiveArima",0,1
"121",121,"total","NaiveArima",58.9978813178914,1
"122",122,"BA","NaiveArima",0,1
"122",122,"DM","NaiveArima",9.19238815542512,0.75
"122",122,"DO","NaiveArima",0.5,1
"122",122,"DS","NaiveArima",0,1
"122",122,"NA","NaiveArima",0,1
"122",122,"OL","NaiveArima",1,1
"122",122,"OT","NaiveArima",1.5,1
"122",122,"PB","NaiveArima",0.5,1
"122",122,"PE","NaiveArima",1,1
"122",122,"PF","NaiveArima",0,1
"122",122,"PL","NaiveArima",0,1
"122",122,"PM","NaiveArima",0,1
"122",122,"PP","NaiveArima",14.2126704035519,1
"122",122,"RM","NaiveArima",0,1
"122",122,"RO","NaiveArima",0,1
"122",122,"SF","NaiveArima",0,1
"122",122,"SH","NaiveArima",0,1
"122",122,"total","NaiveArima",10.7819293264239,1
"123",123,"BA","NaiveArima",0,1
"123",123,"DM","NaiveArima",0.5,1
"123",123,"DO","NaiveArima",0,1
"123",123,"NA","NaiveArima",0,1
"123",123,"OL","NaiveArima",0,1
"123",123,"OT","NaiveArima",0.5,1
"123",123,"PB","NaiveArima",2.39791576165636,1
"123",123,"PE","NaiveArima",1,1
"123",123,"PF","NaiveArima",0,1
"123",123,"PH","NaiveArima",0,1
"123",123,"PL","NaiveArima",0,1
"123",123,"PM","NaiveArima",0,1
"123",123,"PP","NaiveArima",11.13552872566,1
"123",123,"RF","NaiveArima",0,1
"123",123,"RM","NaiveArima",0.866025403784439,1
"123",123,"RO","NaiveArima",0,1
"123",123,"SF","NaiveArima",0,1
"123",123,"SH","NaiveArima",0,1
"123",123,"total","NaiveArima",12.2065556157337,1
"124",124,"BA","nbGARCH",1.04799596870569,1
"124",124,"DM","nbGARCH",6.36112419262073,1
"124",124,"DO","nbGARCH",2.29353471660478,1
"124",124,"DS","nbGARCH",0.370336379411757,1
"124",124,"NA","nbGARCH",1.42150798196473,1
"124",124,"OL","nbGARCH",2.42610692385989,1
"124",124,"OT","nbGARCH",2.58635961123331,1
"124",124,"PB","nbGARCH",2.93651192467499,1
"124",124,"PE","nbGARCH",2.08300862167331,1
"124",124,"PF","nbGARCH",2.13657489920862,1
"124",124,"PH","nbGARCH",0.0462263800482367,1
"124",124,"PL","nbGARCH",0.49997365599106,1
"124",124,"PM","nbGARCH",1.52203242236806,1
"124",124,"PP","nbGARCH",63.4171954803896,1
"124",124,"RF","nbGARCH",0.0181994834405743,1
"124",124,"RM","nbGARCH",0.861032834737116,1
"124",124,"RO","nbGARCH",0.222639121626295,1
"124",124,"SF","nbGARCH",2.48428462264988,1
"124",124,"SH","nbGARCH",1.08819378457818,1
"124",124,"SO","nbGARCH",2.45757457702868e-19,1
"124",124,"total","nbGARCH",78.59932440048,0.75
"125",125,"BA","nbGARCH",0.15795358633239,1
"125",125,"DM","nbGARCH",6.51809649229563,0.75
"125",125,"DO","nbGARCH",1.64298197270322,1
"125",125,"DS","nbGARCH",0.0934627496230233,1
"125",125,"NA","nbGARCH",0.119832471925476,1
"125",125,"OL","nbGARCH",0.474197335521393,1
"125",125,"OT","nbGARCH",1.64614836985239,1
"125",125,"PB","nbGARCH",1.4246639441567,1
"125",125,"PE","nbGARCH",0.902692126082177,1
"125",125,"PF","nbGARCH",0.568111922124705,1
"125",125,"PL","nbGARCH",0.0133312978334162,1
"125",125,"PM","nbGARCH",0.188688059788203,1
"125",125,"PP","nbGARCH",8.38389614622109,1
"125",125,"RM","nbGARCH",0.347145150360867,1
"125",125,"RO","nbGARCH",0.00248088353422819,1
"125",125,"SF","nbGARCH",0.126661831520274,1
"125",125,"SH","nbGARCH",0.102604489741366,1
"125",125,"total","nbGARCH",11.972182537252,1
"126",126,"BA","nbGARCH",0.217548112569445,1
"126",126,"DM","nbGARCH",0.524490467076278,1
"126",126,"DO","nbGARCH",0.375023773350249,1
"126",126,"NA","nbGARCH",0.0934705654387098,1
"126",126,"OL","nbGARCH",0.191391597018082,1
"126",126,"OT","nbGARCH",0.939310670018132,1
"126",126,"PB","nbGARCH",3.89924567644856,1
"126",126,"PE","nbGARCH",1.0327080667912,1
"126",126,"PF","nbGARCH",1.1894689665099,1
"126",126,"PH","nbGARCH",0.00428636345181941,1
"126",126,"PL","nbGARCH",0.0360447956304394,1
"126",126,"PM","nbGARCH",0.36300467341282,1
"126",126,"PP","nbGARCH",8.41946026673619,1
"126",126,"RF","nbGARCH",0.00428636345181941,1
"126",126,"RM","nbGARCH",0.412643054153835,0.25
"126",126,"RO","nbGARCH",0.0741304577522917,1
"126",126,"SF","nbGARCH",0.325120942785185,1
"126",126,"SH","nbGARCH",0.308220365674289,1
"126",126,"total","nbGARCH",13.739428453465,0.5
"127",127,"BA","nbsGARCH",0.462297606122842,1
"127",127,"DM","nbsGARCH",2.37687602850802,1
"127",127,"DO","nbsGARCH",3.35901558611139,1
"127",127,"DS","nbsGARCH",0.261406746335614,1
"127",127,"NA","nbsGARCH",1.35324507545432,1
"127",127,"OL","nbsGARCH",2.73189598409948,1
"127",127,"OT","nbsGARCH",2.76071800747003,1
"127",127,"PB","nbsGARCH",2.07244029463188,1
"127",127,"PE","nbsGARCH",2.26724619324285,1
"127",127,"PF","nbsGARCH",2.21657951461508,1
"127",127,"PH","nbsGARCH",0.0279033893856168,1
"127",127,"PL","nbsGARCH",0.76359123444764,1
"127",127,"PM","nbsGARCH",1.74871005152978,1
"127",127,"PP","nbsGARCH",22.0538686484746,1
"127",127,"RF","nbsGARCH",0.025471735400258,1
"127",127,"RM","nbsGARCH",2.33796886255564,1
"127",127,"RO","nbsGARCH",0.384341241064312,1
"127",127,"SF","nbsGARCH",1.35097099749071,1
"127",127,"SH","nbsGARCH",0.767494761472745,1
"127",127,"SO","nbsGARCH",7.44732897156953e-18,1
"127",127,"total","nbsGARCH",50.4215236384912,1
"128",128,"BA","nbsGARCH",0.109953806658387,1
"128",128,"DM","nbsGARCH",5.47164390207306,1
"128",128,"DO","nbsGARCH",1.82500401463751,1
"128",128,"DS","nbsGARCH",0.125695625527042,1
"128",128,"NA","nbsGARCH",0.092002178120143,1
"128",128,"OL","nbsGARCH",0.681174609073059,1
"128",128,"OT","nbsGARCH",1.8264565692394,1
"128",128,"PB","nbsGARCH",1.21439635323947,1
"128",128,"PE","nbsGARCH",0.833474524060891,1
"128",128,"PF","nbsGARCH",0.467584873481324,1
"128",128,"PL","nbsGARCH",0.0118532332443313,1
"128",128,"PM","nbsGARCH",0.14441695911304,1
"128",128,"PP","nbsGARCH",4.58606137336784,1
"128",128,"RM","nbsGARCH",0.468978760727184,1
"128",128,"RO","nbsGARCH",0.00427641764302661,1
"128",128,"SF","nbsGARCH",0.130024783727619,1
"128",128,"SH","nbsGARCH",0.0980007147901298,1
"128",128,"total","nbsGARCH",8.80768644822809,1
"129",129,"BA","nbsGARCH",0.145793288622304,1
"129",129,"DM","nbsGARCH",0.531920528951289,1
"129",129,"DO","nbsGARCH",0.472994284378289,1
"129",129,"NA","nbsGARCH",0.0917814487898558,1
"129",129,"OL","nbsGARCH",0.204742258373792,1
"129",129,"OT","nbsGARCH",0.920085460896378,1
"129",129,"PB","nbsGARCH",2.78148753152508,1
"129",129,"PE","nbsGARCH",1.00881816281049,1
"129",129,"PF","nbsGARCH",0.901571149275935,1
"129",129,"PH","nbsGARCH",0.00171778874532022,1
"129",129,"PL","nbsGARCH",0.0226441091616271,1
"129",129,"PM","nbsGARCH",0.411313793481156,1
"129",129,"PP","nbsGARCH",4.47517594170819,1
"129",129,"RF","nbsGARCH",0.00171778874532022,1
"129",129,"RM","nbsGARCH",0.699514788853896,1
"129",129,"RO","nbsGARCH",0.259578326418729,1
"129",129,"SF","nbsGARCH",0.222597842159473,1
"129",129,"SH","nbsGARCH",0.155126853694147,1
"129",129,"total","nbsGARCH",10.4132237699051,0.75
"130",130,"BA","pevGARCH",1.22930503913833,1
"130",130,"DM","pevGARCH",3.46285010876344,1
"130",130,"DO","pevGARCH",2.78164110241892,1
"130",130,"DS","pevGARCH",0.399927551375916,1
"130",130,"NA","pevGARCH",1.46678826554727,1
"130",130,"OL","pevGARCH",2.54233527652014,1
"130",130,"OT","pevGARCH",2.35583636090544,1
"130",130,"PB","pevGARCH",2.34677985795049,1
"130",130,"PE","pevGARCH",2.11944213683719,1
"130",130,"PF","pevGARCH",1.63244150754593,1
"130",130,"PH","pevGARCH",0.0462263800482367,1
"130",130,"PL","pevGARCH",0.608685490096889,1
"130",130,"PM","pevGARCH",1.65977614966774,1
"130",130,"PP","pevGARCH",35.7050587857067,0
"130",130,"RF","pevGARCH",0.0897008363394893,1
"130",130,"RM","pevGARCH",1.58168982706798,1
"130",130,"RO","pevGARCH",0.521689874332776,1
"130",130,"SF","pevGARCH",1.08399871472964,1
"130",130,"SH","pevGARCH",0.84228467882422,1
"130",130,"SO","pevGARCH",4.44541368291867e-07,1
"130",130,"total","pevGARCH",73.008798141761,0
"131",131,"BA","pevGARCH",0.20865276721015,1
"131",131,"DM","pevGARCH",5.42905125159206,1
"131",131,"DO","pevGARCH",1.80189013494883,1
"131",131,"DS","pevGARCH",0.132770542099004,1
"131",131,"NA","pevGARCH",0.0871395061395811,1
"131",131,"OL","pevGARCH",0.531866344823382,1
"131",131,"OT","pevGARCH",1.83330524636081,1
"131",131,"PB","pevGARCH",1.22108882014283,1
"131",131,"PE","pevGARCH",0.870343959709532,1
"131",131,"PF","pevGARCH",0.518736023433221,1
"131",131,"PL","pevGARCH",0.0133312978334162,1
"131",131,"PM","pevGARCH",0.188688059788203,1
"131",131,"PP","pevGARCH",6.56319061563115,0.25
"131",131,"RM","pevGARCH",0.43493422616292,1
"131",131,"RO","pevGARCH",0.0171439657514933,1
"131",131,"SF","pevGARCH",0.147461557167697,1
"131",131,"SH","pevGARCH",0.0850347568729924,1
"131",131,"total","pevGARCH",11.1961313848426,0.75
"132",132,"BA","pevGARCH",0.217548112569445,1
"132",132,"DM","pevGARCH",0.530219769200229,1
"132",132,"DO","pevGARCH",0.489849691012486,1
"132",132,"NA","pevGARCH",0.110883580275123,1
"132",132,"OL","pevGARCH",0.191391597018082,1
"132",132,"OT","pevGARCH",0.846826303322863,1
"132",132,"PB","pevGARCH",3.5319897059013,1
"132",132,"PE","pevGARCH",0.984686401655062,1
"132",132,"PF","pevGARCH",0.796428619456147,1
"132",132,"PH","pevGARCH",0.00428636345181941,1
"132",132,"PL","pevGARCH",0.0408653787610123,1
"132",132,"PM","pevGARCH",0.531910000976935,1
"132",132,"PP","pevGARCH",6.33355667814195,0.25
"132",132,"RF","pevGARCH",0.00428636345181941,1
"132",132,"RM","pevGARCH",0.395969067335244,1
"132",132,"RO","pevGARCH",0.190919141303885,1
"132",132,"SF","pevGARCH",0.325120942785185,1
"132",132,"SH","pevGARCH",0.227159921661988,1
"132",132,"total","pevGARCH",13.4286365465439,0.25
"133",133,"BA","simplexEDM",0.0391061452513967,1
"133",133,"DM","simplexEDM",10.5214138045521,0.5
"133",133,"DO","simplexEDM",2.37699547675602,0.75
"133",133,"DS","simplexEDM",0.0350877192982458,1
"133",133,"NA","simplexEDM",0.886372991583894,1
"133",133,"OL","simplexEDM",1.41418157554809,1
"133",133,"OT","simplexEDM",2.48774037189234,1
"133",133,"PB","simplexEDM",3.2144400711783,0.75
"133",133,"PE","simplexEDM",2.47120970752429,1
"133",133,"PF","simplexEDM",0.411660402533243,1
"133",133,"PH","simplexEDM",0.0247933884297522,1
"133",133,"PL","simplexEDM",0.0414201183431954,1
"133",133,"PM","simplexEDM",0.153284671532847,1
"133",133,"PP","simplexEDM",24.3105153133705,0.75
"133",133,"RF","simplexEDM",0.0178571428571429,1
"133",133,"RM","simplexEDM",1.29692146948523,0.75
"133",133,"RO","simplexEDM",0.067484662576687,1
"133",133,"SF","simplexEDM",0.023391812865497,1
"133",133,"SH","simplexEDM",0.156756756756757,1
"133",133,"SO","simplexEDM",0.0119047619047619,1
"133",133,"total","simplexEDM",54.2778363243105,0
"134",134,"BA","simplexEDM",0.0281124497991967,1
"134",134,"DM","simplexEDM",6.31420175691475,0.75
"134",134,"DO","simplexEDM",0.433230521710362,1
"134",134,"DS","simplexEDM",0.0203252032520325,1
"134",134,"NA","simplexEDM",0.0275229357798166,1
"134",134,"OL","simplexEDM",0.684210526315789,1
"134",134,"OT","simplexEDM",1.49446256806483,1
"134",134,"PB","simplexEDM",0.471669317365344,0.75
"134",134,"PE","simplexEDM",0.971306934864177,0.75
"134",134,"PF","simplexEDM",0.0573770491803278,1
"134",134,"PH","simplexEDM",0,1
"134",134,"PL","simplexEDM",0.0132450331125828,1
"134",134,"PM","simplexEDM",0.029126213592233,1
"134",134,"PP","simplexEDM",6.66504093783857,0.5
"134",134,"RF","simplexEDM",0,1
"134",134,"RM","simplexEDM",0.0972762645914399,1
"134",134,"RO","simplexEDM",0.00711743772241997,1
"134",134,"SF","simplexEDM",0.0285714285714287,1
"134",134,"SH","simplexEDM",0.0217391304347825,1
"134",134,"SO","simplexEDM",0,1
"134",134,"total","simplexEDM",10.7819293264239,0.5
"135",135,"BA","simplexEDM",0.0483870967741934,1
"135",135,"DM","simplexEDM",0.434969153472852,1
"135",135,"DO","simplexEDM",0.0743801652892565,1
"135",135,"DS","simplexEDM",0,1
"135",135,"NA","simplexEDM",0.020746887966805,1
"135",135,"OL","simplexEDM",0.0271493212669684,1
"135",135,"OT","simplexEDM",0.94745199883962,1
"135",135,"PB","simplexEDM",2.59647641057886,1
"135",135,"PE","simplexEDM",1.07518405924087,0.5
"135",135,"PF","simplexEDM",0.144736842105263,1
"135",135,"PH","simplexEDM",0.00657894736842109,1
"135",135,"PL","simplexEDM",0.0224719101123596,1
"135",135,"PM","simplexEDM",0.0621468926553673,1
"135",135,"PP","simplexEDM",10.1128426087336,1
"135",135,"RF","simplexEDM",0.00657894736842109,1
"135",135,"RM","simplexEDM",0.721141071111918,1
"135",135,"RO","simplexEDM",0.0190114068441064,1
"135",135,"SF","simplexEDM",0.0165975103734439,1
"135",135,"SH","simplexEDM",0.0321100917431194,1
"135",135,"SO","simplexEDM",0,1
"135",135,"total","simplexEDM",12.5015998976131,0.5
"136",136,"BA","AutoArima",1.15512280865789e-05,1
"136",136,"DM","AutoArima",11.4933101437904,1
"136",136,"DO","AutoArima",2.03161722653969,1
"136",136,"DS","AutoArima",0.256286279291312,1
"136",136,"NA","AutoArima",0.341839674174498,1
"136",136,"OL","AutoArima",1.87882540222727,1
"136",136,"OT","AutoArima",1.59622213217908,1
"136",136,"PB","AutoArima",2.07187027522679,1
"136",136,"PE","AutoArima",2.61802978983039,1
"136",136,"PF","AutoArima",0.5,1
"136",136,"PH","AutoArima",0.0440606322608266,1
"136",136,"PL","AutoArima",0.388832247776448,1
"136",136,"PM","AutoArima",0,1
"136",136,"PP","AutoArima",59.3794415693785,1
