"forecast_newmoon","newmoonnumber","mintemp","maxtemp","meantemp","precipitation","ndvi","source","date_made"
449,450,-1.07174992349142,20.3284466497477,11.711,16.085,0.312035324743298,"retroactive","2018-06-05"
449,451,-8.06941760569642,26.6407970956552,7.73,35.996,0.258346270462647,"retroactive","2018-06-05"
449,452,-4.47236796190314,27.2542571791717,7.305,35.768,0.242588245608324,"retroactive","2018-06-05"
449,453,-8.93289588091443,18.9280455996123,9.348,19.51,0.245691951392335,"retroactive","2018-06-05"
449,454,-2.19893532880878,28.2227841618583,11.61,12.541,0.258735849117777,"retroactive","2018-06-05"
449,455,-2.39354998796981,28.4446349611043,16.049,13.698,0.271428694134784,"retroactive","2018-06-05"
450,451,-10.8274774481337,21.5413165455698,7.39,33.972,0.244179746298114,"retroactive","2018-06-05"
450,452,-2.96477016333224,26.0858949811915,7.476,33.776,0.237272318283021,"retroactive","2018-06-05"
450,453,-4.32868834014721,27.1427808279545,9.804,13.752,0.246458667953321,"retroactive","2018-06-05"
450,454,-1.90240659670806,27.7811778076624,12.45,7.473,0.259543874207873,"retroactive","2018-06-05"
450,455,5.02974894989784,20.8737484594461,16.539,1.825,0.271328451471139,"retroactive","2018-06-05"
450,456,5.8823231263676,29.3089784646794,21.299,1.216,0.286415180627409,"retroactive","2018-06-05"
451,452,-3.17111380800362,23.1446946341797,7.838,20.774,0.25040063637995,"retroactive","2018-06-05"
451,453,-0.733384116249908,24.6153330010595,9.447,18.561,0.251349976358013,"retroactive","2018-06-05"
451,454,0.820523212273543,26.0702523307294,11.492,15.322,0.258887302141677,"retroactive","2018-06-05"
451,455,-4.69605720728357,38.3424058669641,16.026,7.381,0.270707372734607,"retroactive","2018-06-05"
451,456,0.162772536291219,38.4067870146339,21.656,5.438,0.286628237962727,"retroactive","2018-06-05"
451,457,13.3353519341125,38.7912269059222,25.958,15.93,0.304177102710532,"retroactive","2018-06-05"
452,453,-1.3076723593382,24.9524214419315,9.361,17.924,0.25135474157233,"retroactive","2018-06-05"
452,454,0.114348676622098,33.1032783014268,12.633,9.61,0.258894839724509,"retroactive","2018-06-05"
452,455,4.01266668140871,34.4269825915706,16.389,3.8,0.270715873170565,"retroactive","2018-06-05"
452,456,9.73389100867971,23.6309287996324,21.189,6.95,0.286635501199016,"retroactive","2018-06-05"
452,457,11.0232724761652,43.4116690698505,25.901,7.745,0.304183751407755,"retroactive","2018-06-05"
452,458,18.2460718633655,31.3651381802572,27.034,55.421,0.318825084810251,"retroactive","2018-06-05"
453,454,-10.9585638107584,22.00784752951,9.361,17.924,0.258892925315375,"retroactive","2018-06-05"
453,455,-8.26466804229842,29.6866962893806,12.633,9.61,0.270717270974767,"retroactive","2018-06-05"
453,456,-2.22878746136537,33.3917780453108,16.389,3.8,0.286638093404526,"retroactive","2018-06-05"
453,457,2.77393950181053,29.6508233131996,21.189,6.95,0.304185672597751,"retroactive","2018-06-05"
453,458,9.04921705888139,35.5687406992688,25.901,7.745,0.318826102850681,"retroactive","2018-06-05"
453,459,14.6176096712078,39.9571452954454,27.034,55.421,0.325736158678119,"retroactive","2018-06-05"
454,455,3.31554751382677,18.9877758854398,16.287,8.184,0.270715400111311,"retroactive","2018-06-05"
454,456,10.0412558700668,40.0725077765555,20.933,10.183,0.286640453765838,"retroactive","2018-06-05"
454,457,14.2745293579445,37.9697533023322,25.66,21.361,0.304190294880883,"retroactive","2018-06-05"
454,458,9.98671491225221,36.654052696321,26.736,63.785,0.318830256402972,"retroactive","2018-06-05"
454,459,19.0855443645904,38.2423613676912,25.639,62.357,0.325739693632491,"retroactive","2018-06-05"
454,460,16.1861058096523,47.6062774779469,23.737,39.134,0.323658916141378,"retroactive","2018-06-05"
455,456,6.53284743370595,34.2185878189645,16.287,8.184,0.286634536701265,"retroactive","2018-06-05"
455,457,5.2128343683737,22.942618703725,20.933,10.183,0.304188508969452,"retroactive","2018-06-05"
455,458,4.57072287567983,43.8214724281663,25.66,21.361,0.318830907642923,"retroactive","2018-06-05"
455,459,11.6993679452755,37.6748579443201,26.736,63.785,0.325740298738597,"retroactive","2018-06-05"
455,460,19.3694028110911,29.984665589008,25.639,62.357,0.323658803853637,"retroactive","2018-06-05"
455,461,9.07230478854417,30.2339472447156,23.737,39.134,0.312687699095607,"retroactive","2018-06-05"
456,457,5.04413695905847,32.7187420614832,20.382,8.184,0.304185470101301,"retroactive","2018-06-05"
456,458,9.95284077518927,40.0815765330488,23.758,21.756,0.318831823008382,"retroactive","2018-06-05"
456,459,12.6725663703811,45.2702351960923,26.957,30.728,0.325743496664721,"retroactive","2018-06-05"
456,460,12.2867604730728,34.4613811372317,25.055,57.382,0.323661456108975,"retroactive","2018-06-05"
456,461,6.56924439484833,28.021512241709,21.691,41.124,0.312689688523064,"retroactive","2018-06-05"
456,462,-0.0944355740520866,28.4046215658028,19.274,27.743,0.295392931183565,"retroactive","2018-06-05"
457,458,12.5840177208189,38.4122149401517,25.335,17.693,0.318826214416759,"retroactive","2018-06-05"
457,459,14.261866536824,38.819273513005,26.819,73.918,0.325742443789888,"retroactive","2018-06-05"
457,460,14.0103826076857,47.4187718981795,25.466,66.425,0.323662953208847,"retroactive","2018-06-05"
457,461,4.19990716709365,32.9971478093255,22.497,52.753,0.312690948392616,"retroactive","2018-06-05"
457,462,5.30616677597957,39.3725894489303,17.018,41.508,0.295393476374147,"retroactive","2018-06-05"
457,463,0.0362804548004929,27.5045093205843,10.648,30.633,0.276163147202702,"retroactive","2018-06-05"
458,459,23.9894959831941,26.7511062036221,26.724,80.706,0.325737595359291,"retroactive","2018-06-05"
458,460,13.0342391239106,41.0992790350694,25.739,57.802,0.323661610271622,"retroactive","2018-06-05"
458,461,6.3585501898591,41.9145352391505,23.154,46.203,0.31269190187721,"retroactive","2018-06-05"
458,462,6.18759825567947,33.993294902993,17.473,51.382,0.295394537512219,"retroactive","2018-06-05"
458,463,-5.48271641937884,26.3408753782969,11.146,28.236,0.27616415141064,"retroactive","2018-06-05"
458,464,-5.27300980456131,28.4900967075359,7.18,69.707,0.260813582532877,"retroactive","2018-06-05"
459,460,20.0501120604985,41.2161588535168,25.394,72.493,0.323655392166962,"retroactive","2018-06-05"
459,461,15.4063693966857,34.9041832168714,22.824,65.548,0.312689347763478,"retroactive","2018-06-05"
459,462,2.72327845579075,31.9025050398088,17.41,52.163,0.295394572346162,"retroactive","2018-06-05"
459,463,-9.0209296336889,27.8138760418433,10.961,31.584,0.276164464555475,"retroactive","2018-06-05"
459,464,-7.24864519926287,24.0957471037462,7.488,46.379,0.260813713248949,"retroactive","2018-06-05"
459,465,-8.75317999387615,21.3872110565427,7.366,37.408,0.251925966759392,"retroactive","2018-06-05"
460,461,3.70547754006556,38.9455647487105,22.33,52.499,0.312686349765933,"retroactive","2018-06-05"
460,462,4.28759672935281,35.9471596298398,17.057,54.193,0.295394582069941,"retroactive","2018-06-05"
460,463,-2.15726783224159,31.3738108023881,11.29,29.99,0.276166576453405,"retroactive","2018-06-05"
460,464,-5.77545428098455,33.2427216844616,7.158,60.148,0.260815901607379,"retroactive","2018-06-05"
460,465,-3.94426898147182,25.8328983485502,6.966,37.77,0.251928342007566,"retroactive","2018-06-05"
460,466,-6.10044627533984,22.5060002790616,8.5,26.516,0.252549108250256,"retroactive","2018-06-05"
461,462,4.22474753737874,40.1075500348503,17.379,41.633,0.295390131759444,"retroactive","2018-06-05"
461,463,2.30620316942906,32.5279130816888,11.972,27.056,0.276166431421016,"retroactive","2018-06-05"
461,464,-11.5206247506657,26.0369724806314,7.27,37.184,0.26081838498583,"retroactive","2018-06-05"
461,465,-4.63001473585766,25.3947170446594,7.329,41.889,0.251931091349856,"retroactive","2018-06-05"
461,466,-5.12622583069613,26.3590464563085,8.789,31.878,0.252551839254559,"retroactive","2018-06-05"
461,467,-6.83773441282487,23.1545020439524,10.788,17.6,0.262207622326554,"retroactive","2018-06-05"
462,463,-0.55389854753788,27.4997320138376,12.379,27.696,0.276161128068886,"retroactive","2018-06-05"
462,464,-3.42737158502521,29.1723960614827,7.444,45.376,0.260816037939968,"retroactive","2018-06-05"
462,465,-5.00600715291657,23.0827024921972,7.247,28.073,0.251930819736486,"retroactive","2018-06-05"
462,466,-12.0242322513695,24.1919499477922,8.381,23.95,0.252551578890891,"retroactive","2018-06-05"
462,467,-7.72247406602925,34.7886822727144,11.575,20.466,0.262207351610819,"retroactive","2018-06-05"
462,468,0.28447859723864,26.7712108460428,15.491,8.743,0.278197576911108,"retroactive","2018-06-05"
463,464,-12.1139344464822,17.7965509843922,7.472,30.161,0.26081096043233,"retroactive","2018-06-05"
463,465,-3.27708930862966,27.6333186476962,7.638,32.713,0.251931779398071,"retroactive","2018-06-05"
463,466,-2.47242185734185,23.0023407370938,9.231,21.659,0.252556073424979,"retroactive","2018-06-05"
463,467,-7.52656225224336,20.7003800274227,11.704,22.643,0.26221232324836,"retroactive","2018-06-05"
463,468,0.0164040443621518,25.8704805655759,15.529,12.677,0.278202124300622,"retroactive","2018-06-05"
463,469,5.58723127149222,35.3827428054976,20.033,25.459,0.296498404518111,"retroactive","2018-06-05"
464,465,-2.00258841098611,29.9522437860815,7.458,47.871,0.251924373180999,"retroactive","2018-06-05"
464,466,-0.351111134103612,29.5678270858174,9.684,33.32,0.252553373367241,"retroactive","2018-06-05"
464,467,-1.49102734313374,27.9526092924192,11.244,23.194,0.262212796700882,"retroactive","2018-06-05"
464,468,-6.53527340173362,26.8012159390733,14.939,26.692,0.278202486256427,"retroactive","2018-06-05"
464,469,7.09316216263175,33.5613876686856,19.663,18.995,0.29649813651644,"retroactive","2018-06-05"
464,470,12.7097933291068,37.6200005646312,24.87,29.897,0.313385524236956,"retroactive","2018-06-05"
465,466,-0.862316351751841,30.6194195023611,9.444,29.78,0.252543204887104,"retroactive","2018-06-05"
465,467,2.52531340362163,20.9327179797052,11.625,23.637,0.262208512388931,"retroactive","2018-06-05"
465,468,6.63364782090452,27.0680741546175,15.551,14.484,0.278201732697529,"retroactive","2018-06-05"
465,469,9.20783300841691,33.2453233316131,20.189,19.057,0.296496980707254,"retroactive","2018-06-05"
465,470,14.7924342729145,39.5904540431155,24.88,26.939,0.313383429895656,"retroactive","2018-06-05"
465,471,13.1360534904085,41.3203172421371,26.255,101,0.323356914551857,"retroactive","2018-06-05"
466,467,-2.4617805688186,23.6620673671684,11.71,20.381,0.262200046291963,"retroactive","2018-06-05"
466,468,-1.66902081688436,32.8113203445238,15.532,15.629,0.278199603264945,"retroactive","2018-06-05"
466,469,-3.62313851244898,35.2114410731147,19.98,8.221,0.296498776680485,"retroactive","2018-06-05"
466,470,8.74198260640774,39.9403884332616,25.231,15.6,0.313384863508855,"retroactive","2018-06-05"
466,471,15.4382239453415,39.8037674125076,26.577,76.701,0.323357502246311,"retroactive","2018-06-05"
466,472,11.3066810840198,28.5826423700221,25.798,58.326,0.324743486260385,"retroactive","2018-06-05"
467,468,-2.09300090118796,25.7335489231493,14.835,19.463,0.278187901060251,"retroactive","2018-06-05"
467,469,5.61768958410897,34.183437429895,19.794,16.736,0.296494433471859,"retroactive","2018-06-05"
467,470,11.1977811949826,45.6703767549148,24.892,19.924,0.313385522179405,"retroactive","2018-06-05"
467,471,15.8167228390663,49.3655826295555,26.286,98.423,0.323358130712904,"retroactive","2018-06-05"
467,472,12.223082874846,36.0945487602037,25.955,67.277,0.32474340007419,"retroactive","2018-06-05"
467,473,7.18887590146757,43.3829474003566,23.815,36.198,0.31685836258114,"retroactive","2018-06-05"
468,469,3.28672440211369,28.9198272119852,20.76,12.848,0.29645926720506,"retroactive","2018-06-05"
468,470,19.355656365912,40.8911117456532,25.064,33.715,0.313341461990857,"retroactive","2018-06-05"
468,471,16.002122236924,41.3838905741007,26.631,91.686,0.323314830856356,"retroactive","2018-06-05"
468,472,9.19627409453085,36.4498227043535,25.699,70.757,0.324706415164589,"retroactive","2018-06-05"
468,473,10.8929185903813,31.1083799068803,23.908,40.135,0.316824887186099,"retroactive","2018-06-05"
468,474,0.0445987392875375,35.5758482608292,17.717,76.882,0.301432133021256,"retroactive","2018-06-05"
469,470,15.4863069157798,36.9927294153255,24.35,40.081,0.313349416894409,"retroactive","2018-06-05"
469,471,14.9669791939032,36.8355080423503,26.885,74.753,0.323317417914903,"retroactive","2018-06-05"
469,472,17.6100975198028,40.3200688645466,25.941,67.751,0.324705536274565,"retroactive","2018-06-05"
469,473,6.38799048161705,43.6509921286909,23.477,47.226,0.316824131565017,"retroactive","2018-06-05"
469,474,7.01600756859107,37.1423040378143,17.922,80.827,0.301432035826945,"retroactive","2018-06-05"
469,475,-2.67507157382038,25.576398256487,11.604,44.489,0.282422060417741,"retroactive","2018-06-05"
470,471,21.3189120020912,33.7571447503141,26.362,98.681,0.323325205055116,"retroactive","2018-06-05"
470,472,12.8259406145137,37.8698412295225,25.86,66.489,0.324708281652601,"retroactive","2018-06-05"
470,473,13.3944626832709,32.5535088987955,23.266,62.291,0.316823535433176,"retroactive","2018-06-05"
470,474,5.72972056472154,29.9049545891536,18.064,89.256,0.301431449614997,"retroactive","2018-06-05"
470,475,-7.49437138268845,26.1284564743754,11.102,48.073,0.282421894857706,"retroactive","2018-06-05"
470,476,-1.48150233074166,34.2096076395867,6.836,58.238,0.264965667237342,"retroactive","2018-06-05"
471,472,12.8542396498802,39.6308050951094,25.143,76.918,0.324715856247082,"retroactive","2018-06-05"
471,473,7.57557417644395,37.0831191213221,22.598,70.598,0.316826345670723,"retroactive","2018-06-05"
471,474,-1.5229907430695,34.8455904328545,17.712,76.122,0.301430950355595,"retroactive","2018-06-05"
471,475,-0.950102058901365,30.7366575946963,10.953,51.876,0.282421229980159,"retroactive","2018-06-05"
471,476,-7.30652963251559,19.0015468077811,6.822,54.732,0.26496516309568,"retroactive","2018-06-05"
471,477,-7.64233808984132,25.0001909498549,6.413,48.285,0.25365650763944,"retroactive","2018-06-05"
472,473,6.86889323899683,31.7685970103756,22.783,68.096,0.316832894172382,"retroactive","2018-06-05"
472,474,4.54437743191573,34.819559075033,17.367,78.764,0.301433215236392,"retroactive","2018-06-05"
472,475,4.04362683846231,21.3390779833892,11.239,42.707,0.282420568446532,"retroactive","2018-06-05"
472,476,-0.000738923647295664,40.2343007855328,7.055,88.519,0.264964403414419,"retroactive","2018-06-05"
472,477,-7.64372701134924,35.3074685450402,6.536,49.411,0.253656058187286,"retroactive","2018-06-05"
472,478,-3.03010993560596,30.432722127182,7.959,36.754,0.250857995521333,"retroactive","2018-06-05"
473,474,3.47463349752763,30.7775140939686,17.053,52.588,0.301439219199786,"retroactive","2018-06-05"
473,475,-4.61400633172087,33.9875231264685,11.084,43.601,0.282422636826211,"retroactive","2018-06-05"
473,476,-9.55509044643133,28.4106593699268,6.89,22.059,0.264964025774756,"retroactive","2018-06-05"
473,477,-8.31483865247796,24.3504636280568,6.495,34.796,0.253655855066335,"retroactive","2018-06-05"
473,478,-7.74719050592006,21.852012719158,8.274,27.374,0.250858344680706,"retroactive","2018-06-05"
473,479,-0.751295555517963,26.8370199776154,11.089,25.254,0.257212208358233,"retroactive","2018-06-05"
474,475,1.1997046108293,36.6248525406489,11.425,42.254,0.282443428012933,"retroactive","2018-06-05"
474,476,-7.03802063803644,24.6245837336182,6.407,52.968,0.26499253476451,"retroactive","2018-06-05"
474,477,-5.99356843662652,26.9107640672168,6.562,51.174,0.253689201363293,"retroactive","2018-06-05"
474,478,-5.97431131508712,29.0460564508617,8.039,28.486,0.250894194848782,"retroactive","2018-06-05"
474,479,-2.32304367342847,30.6210892871794,11.071,23.691,0.257251871904318,"retroactive","2018-06-05"
474,480,-3.43132006152715,32.8535290898949,15.42,13.84,0.271722758532653,"retroactive","2018-06-05"
475,476,-12.1044185463972,30.4788234682447,6.491,44.785,0.264972499596702,"retroactive","2018-06-05"
475,477,-7.79238781890142,17.5341259675136,6.34,42.621,0.253658745197072,"retroactive","2018-06-05"
475,478,-7.58253753203442,27.0796448867614,8.92,29.942,0.250859118698584,"retroactive","2018-06-05"
475,479,-5.11875701327113,26.5210824351644,11.343,26.383,0.257213197092207,"retroactive","2018-06-05"
475,480,2.89073665147708,22.9189203998169,15.217,19.169,0.271682344240605,"retroactive","2018-06-05"
475,481,3.56840849291656,24.927498088504,20.44,11.066,0.289631955385606,"retroactive","2018-06-05"
476,477,-1.79162306822083,32.3089044228904,6.607,34.073,0.253663703929215,"retroactive","2018-06-05"
476,478,-6.89328004930442,25.7472132408688,8.864,33.939,0.250860207572988,"retroactive","2018-06-05"
476,479,-4.47467121220497,28.2410011656554,11.446,25.889,0.257211833564947,"retroactive","2018-06-05"
476,480,-1.57077724678477,35.6388291935274,15.433,16.665,0.271680997141357,"retroactive","2018-06-05"
476,481,11.0848647345232,33.9034607191751,20.455,12.202,0.289631039022341,"retroactive","2018-06-05"
476,482,13.3559174099821,36.858927626178,25.747,19.631,0.307238431449647,"retroactive","2018-06-05"
477,478,-9.47311849460261,25.4866629200039,8.578,25.158,0.250884308007024,"retroactive","2018-06-05"
477,479,-2.32492704896623,22.9664810042951,11.115,24.129,0.257247488166687,"retroactive","2018-06-05"
477,480,7.41373871889394,32.8330804316184,15.993,13.74,0.271720314431275,"retroactive","2018-06-05"
477,481,6.03451814877241,28.7332636040933,20.926,14.171,0.289670928271006,"retroactive","2018-06-05"
477,482,16.5693153749984,31.6069306932902,26.172,26.892,0.307276581174566,"retroactive","2018-06-05"
477,483,22.6350688297934,37.9351674333582,26.748,93.103,0.320419773426185,"retroactive","2018-06-05"
478,479,-1.99279983680199,18.1152999406779,11.751,18.163,0.257220940642279,"retroactive","2018-06-05"
478,480,3.60428449413912,27.4424617265565,15.934,17.2,0.27168288723759,"retroactive","2018-06-05"
478,481,3.42671008089404,34.6561266525159,20.941,9.775,0.289630234364689,"retroactive","2018-06-05"
478,482,6.04596613683482,23.806755378652,25.841,17.957,0.307238507189019,"retroactive","2018-06-05"
478,483,22.4523576584783,37.2764769791691,27.484,62.468,0.320384288693313,"retroactive","2018-06-05"
478,484,11.3721624182431,41.2765744810947,26.512,54.692,0.325165694310175,"retroactive","2018-06-05"
479,480,1.36414803437142,24.0411270876068,15.806,15.494,0.271691003683905,"retroactive","2018-06-05"
479,481,3.78743061516826,33.0261544868827,20.801,23.16,0.289633010143347,"retroactive","2018-06-05"
479,482,10.367527155486,33.7790387796955,25.818,25.636,0.307237766895255,"retroactive","2018-06-05"
479,483,16.2736821768311,40.6114907429348,27.032,88.183,0.320383602984353,"retroactive","2018-06-05"
479,484,14.2633792619438,41.0271139727437,26.391,58.781,0.325165580492724,"retroactive","2018-06-05"
479,485,6.76956340048802,33.2767315901887,24.218,40.899,0.320514537025382,"retroactive","2018-06-05"
480,481,4.55032626345859,30.1616460540253,21.01,16.493,0.289641440884494,"retroactive","2018-06-05"
480,482,12.9868300328404,37.9944310622352,25.367,14.717,0.307240681361435,"retroactive","2018-06-05"
480,483,11.9027627254367,30.6505100545516,27.558,45.078,0.320382795844912,"retroactive","2018-06-05"
480,484,12.8762580607119,33.6694165728673,26.199,62.162,0.325164816183469,"retroactive","2018-06-05"
480,485,10.7774478275789,32.4784324194623,24.469,29.093,0.320514375955828,"retroactive","2018-06-05"
480,486,7.69294241217792,27.7876775902085,18.917,25.215,0.308000352194159,"retroactive","2018-06-05"
481,482,15.1110628305239,39.9097813228448,25.857,14.998,0.30724968477541,"retroactive","2018-06-05"
481,483,16.6504252731044,32.2019712351798,27.007,65.241,0.320386171454768,"retroactive","2018-06-05"
481,484,12.6952795017001,30.8365509804754,25.829,63.307,0.325164473871203,"retroactive","2018-06-05"
481,485,13.6449228486356,35.9753209842299,24.015,42.854,0.32051408517982,"retroactive","2018-06-05"
481,486,7.89202069797784,27.7642481327732,18.405,22.386,0.308000756362243,"retroactive","2018-06-05"
481,487,1.7923162428334,30.152324421862,12.682,8.117,0.28988975640595,"retroactive","2018-06-05"
482,483,10.8341543793477,34.0796871954404,27.436,63.131,0.320394168310495,"retroactive","2018-06-05"
482,484,14.8624865807944,28.6385920286826,26.088,62.065,0.325167001967542,"retroactive","2018-06-05"
482,485,10.010140265432,30.4708231610663,23.906,35.611,0.320513074824453,"retroactive","2018-06-05"
482,486,6.75460968286267,29.8342305426676,18.526,27.446,0.307999830105418,"retroactive","2018-06-05"
482,487,-0.300465967995652,23.1868349887373,13.042,15.366,0.289889381187645,"retroactive","2018-06-05"
482,488,-2.06549869514477,28.0539983785953,8.526,14.934,0.271310210720169,"retroactive","2018-06-05"
483,484,14.3653414773807,30.9740162221815,25.881,72.746,0.325175579481719,"retroactive","2018-06-05"
483,485,15.0815179933064,33.1755916295321,23.78,49.559,0.320516584277558,"retroactive","2018-06-05"
483,486,5.07492870170005,23.6916085967491,18.3,30.325,0.3079998405164,"retroactive","2018-06-05"
483,487,-1.68196220571385,19.4797568479865,13.393,24.402,0.289889211020789,"retroactive","2018-06-05"
483,488,-5.42140950513132,20.1180018770822,8.538,15.937,0.271310373842488,"retroactive","2018-06-05"
483,489,-7.93399343247216,27.0886787497559,8.737,17.126,0.257323340876489,"retroactive","2018-06-05"
484,485,7.78766375509414,30.950044195258,23.768,50.068,0.320523353369487,"retroactive","2018-06-05"
484,486,0.592304503744097,33.7822453421542,18.443,28.464,0.308001956914059,"retroactive","2018-06-05"
484,487,-3.65954339560285,35.6629484466658,12.984,13.81,0.289888202916923,"retroactive","2018-06-05"
484,488,-0.0689526961704532,25.5035232034812,8.602,22.77,0.271309187278942,"retroactive","2018-06-05"
484,489,-3.63159778635073,25.1012488072233,7.719,17.446,0.257322418358953,"retroactive","2018-06-05"
484,490,-5.83754073142391,21.3088307784821,9.999,16.978,0.250727607639348,"retroactive","2018-06-05"
485,486,0.223199253249443,35.1483875947793,18.387,16.555,0.308008514415782,"retroactive","2018-06-05"
485,487,1.51836103932874,33.448818464527,13.237,16.918,0.289890591162981,"retroactive","2018-06-05"
485,488,-7.04535882225889,23.7392418188135,8.402,24.314,0.271308820721091,"retroactive","2018-06-05"
485,489,-0.820283704523344,22.9636666299286,8.524,27.296,0.257322079220502,"retroactive","2018-06-05"
485,490,-1.88832324379668,28.1309279296772,10.299,16.452,0.250727676670834,"retroactive","2018-06-05"
485,491,-2.51678307150608,31.3169549474275,12.702,10.637,0.253752824914667,"retroactive","2018-06-05"
486,487,6.0028300767379,36.4488975863087,18.387,16.555,0.289896522636013,"retroactive","2018-06-05"
486,488,-0.173513108099421,29.9842715880484,13.237,16.918,0.271311241447522,"retroactive","2018-06-05"
486,489,-4.2367974960071,29.2947910457085,8.402,24.314,0.257322167221303,"retroactive","2018-06-05"
486,490,-5.10484587543561,33.3943744838174,8.524,27.296,0.250727852727944,"retroactive","2018-06-05"
486,491,3.23475384858064,28.6710026705655,10.299,16.452,0.253753302717665,"retroactive","2018-06-05"
486,492,1.9606242662591,22.4260712802493,12.702,10.637,0.265205059667953,"retroactive","2018-06-05"
487,488,1.23547328721082,31.9265856101402,12.406,15.583,0.271317192807842,"retroactive","2018-06-05"
487,489,-8.83435356521514,20.7480013802647,8.083,9.632,0.257324590822287,"retroactive","2018-06-05"
487,490,-2.67249844625749,26.5952493704649,8.888,12.403,0.250727854738112,"retroactive","2018-06-05"
487,491,-2.03751488979016,26.5083151452097,10.477,9.897,0.253753195070668,"retroactive","2018-06-05"
487,492,1.09456640295171,26.2418754864869,13.053,8.292,0.265205116301788,"retroactive","2018-06-05"
487,493,-1.12162234077662,29.4107820169876,16.914,3.634,0.282763363720854,"retroactive","2018-06-05"
488,489,-2.35152879556631,21.995227911939,8.214,7.699,0.257330371370701,"retroactive","2018-06-05"
488,490,-4.60902977540895,29.7709397652024,8.119,20.654,0.250730308002136,"retroactive","2018-06-05"
488,491,-1.57725730872958,20.9346729392557,10.039,16.697,0.253753384699188,"retroactive","2018-06-05"
488,492,-6.12808224608599,22.6668237091366,12.627,6.087,0.265205379652883,"retroactive","2018-06-05"
488,493,-0.241523342520935,27.9915021810953,17.037,4.409,0.282763944704592,"retroactive","2018-06-05"
488,494,5.80849433660781,32.4705423637201,22.071,3.801,0.301092216746396,"retroactive","2018-06-05"
489,490,-6.10518428587153,23.5038798671817,8.256,13.913,0.250736360569668,"retroactive","2018-06-05"
489,491,-10.509202627551,25.7658980649505,9.996,16.62,0.253755398123657,"retroactive","2018-06-05"
489,492,-2.06869804470797,24.3943704902473,12.394,11.233,0.265204832418331,"retroactive","2018-06-05"
489,493,1.28098436561063,29.6160570602733,16.559,2.018,0.282763585722212,"retroactive","2018-06-05"
489,494,4.80503180104975,38.2225352682065,21.251,5.665,0.301092436770566,"retroactive","2018-06-05"
489,495,11.21731717173,40.1619981656286,26.16,15.88,0.316549690207456,"retroactive","2018-06-05"
490,491,-6.82014470768221,31.0506357634379,10,22.715,0.253762015800618,"retroactive","2018-06-05"
490,492,2.25543364135929,23.7743213922971,12.509,10.996,0.265206992201244,"retroactive","2018-06-05"
490,493,-1.81805291532029,28.4696482876097,16.579,3.65,0.282762968515466,"retroactive","2018-06-05"
490,494,5.33932328035933,37.1319864732052,22.033,4.479,0.301092105042499,"retroactive","2018-06-05"
490,495,9.86324978004769,35.9314423722588,26.235,23.037,0.316549995920263,"retroactive","2018-06-05"
490,496,15.5862255485376,40.0137172818956,26.883,88.829,0.324441520847846,"retroactive","2018-06-05"
491,492,-4.6603386305176,20.7790343015511,11.894,7.228,0.265215125056016,"retroactive","2018-06-05"
491,493,-0.188009034817034,17.2163180923053,16.4,1.722,0.282765892725547,"retroactive","2018-06-05"
491,494,4.42490065647085,30.0302298540021,21.299,4.189,0.301091615001262,"retroactive","2018-06-05"
491,495,15.4972773044082,37.8060672452072,25.448,13.738,0.316549595420881,"retroactive","2018-06-05"
491,496,13.9927001877582,40.8903152294966,26.906,69.124,0.324441681349607,"retroactive","2018-06-05"
491,497,11.8226468230393,39.5921112811011,26.267,51.615,0.323352812495465,"retroactive","2018-06-05"
492,493,-4.60655359085419,23.3661652107167,15.592,5.563,0.28277418579645,"retroactive","2018-06-05"
492,494,12.2626045224904,36.4803982319973,21.293,9.533,0.30109431579747,"retroactive","2018-06-05"
492,495,13.3136047041886,34.845987525445,26.282,12.114,0.316548604519751,"retroactive","2018-06-05"
492,496,14.9615589551803,31.8417138344441,27.65,54.13,0.324440758098803,"retroactive","2018-06-05"
492,497,9.9748877891671,34.6579544784754,26.299,61.565,0.323352515569304,"retroactive","2018-06-05"
492,498,11.2133703643907,48.8691684923696,24.113,34.386,0.313163750996099,"retroactive","2018-06-05"
493,494,7.96024346315342,36.3675160072752,22.004,5.597,0.30110350314303,"retroactive","2018-06-05"
493,495,12.1648948349718,27.5759580113651,25.993,13.276,0.316551927116115,"retroactive","2018-06-05"
493,496,20.8507395597811,40.2161880438301,26.804,71.803,0.324440183650242,"retroactive","2018-06-05"
493,497,9.11641327270633,39.2746610657115,26.295,60.198,0.323351996332044,"retroactive","2018-06-05"
493,498,16.2697170390813,34.7483413105763,23.781,56.943,0.313163942499292,"retroactive","2018-06-05"
493,499,8.80788751112135,33.2498010806079,18.348,49.987,0.296950201231538,"retroactive","2018-06-05"
494,495,13.4060303217412,40.0894520156976,25.763,11.373,0.316560476707962,"retroactive","2018-06-05"
494,496,18.6695078214006,37.1772307808819,27.132,66.406,0.324443168826456,"retroactive","2018-06-05"
494,497,16.1003208106424,35.0570741791797,26.347,56.15,0.323351338543279,"retroactive","2018-06-05"
494,498,15.7805562152591,34.5123516602218,23.839,41.233,0.313163415630066,"retroactive","2018-06-05"
494,499,2.38645877603173,34.0330516907892,18.538,30.563,0.296950298606728,"retroactive","2018-06-05"
494,500,-4.78625369689405,24.9944501823044,12.074,20.427,0.277924027241612,"retroactive","2018-06-05"
495,496,14.902561685455,37.7077213183719,27.336,58.372,0.324451593845224,"retroactive","2018-06-05"
