"date","forecastmonth","forecastyear","NewMoonNumber","currency","model","level","species","estimate","LowerPI","UpperPI"
2017-01-29,2,2017,492,"abundance","Poisson Env","All","DO",13.0102992229847,6,20
2017-01-29,3,2017,493,"abundance","Poisson Env","All","DO",12.141634173871,4,20
2017-01-29,4,2017,494,"abundance","Poisson Env","All","DO",11.537677256964,3,21
2017-01-29,5,2017,495,"abundance","Poisson Env","All","DO",11.0078058817504,3,20
2017-01-29,6,2017,496,"abundance","Poisson Env","All","DO",10.5569435851735,3,20
2017-01-29,7,2017,497,"abundance","Poisson Env","All","DO",10.1448043607934,2,19
2017-01-29,8,2017,498,"abundance","Poisson Env","All","DO",9.76713188247696,2,19
2017-01-29,9,2017,499,"abundance","Poisson Env","All","DO",9.49191084252889,2,18
2017-01-29,10,2017,500,"abundance","Poisson Env","All","DO",9.21869787498867,2,18
2017-01-29,11,2017,501,"abundance","Poisson Env","All","DO",8.91186690383153,2,17
2017-01-29,12,2017,502,"abundance","Poisson Env","All","DO",8.72396731268092,2,17
2017-01-29,1,2017,491,"abundance","Poisson Env","All","DS",3.34515121064103,1,6
2017-01-29,2,2017,492,"abundance","Poisson Env","All","DS",7.52889235454454,2,15
2017-01-29,3,2017,493,"abundance","Poisson Env","All","DS",15.3342311994703,4,31
2017-01-29,4,2017,494,"abundance","Poisson Env","All","DS",28.4516009103163,7,58
2017-01-29,5,2017,495,"abundance","Poisson Env","All","DS",47.740277686829,12,97
2017-01-29,6,2017,496,"abundance","Poisson Env","All","DS",66.9003151183964,16,135
2017-01-29,7,2017,497,"abundance","Poisson Env","All","DS",97.2846197752096,23,198
2017-01-29,8,2017,498,"abundance","Poisson Env","All","DS",147.931535406449,36,296
2017-01-29,9,2017,499,"abundance","Poisson Env","All","DS",226.314699123827,55,462
2017-01-29,10,2017,500,"abundance","Poisson Env","All","DS",387.028577300011,93,791
2017-01-29,11,2017,501,"abundance","Poisson Env","All","DS",613.689084892041,143,1244
2017-01-29,12,2017,502,"abundance","Poisson Env","All","DS",984.777926837299,234,1982
2017-01-29,1,2017,491,"abundance","Poisson Env","All","NA",5.32083162513086,2,9
2017-01-29,2,2017,492,"abundance","Poisson Env","All","NA",5.5888792551378,1,11
2017-01-29,3,2017,493,"abundance","Poisson Env","All","NA",5.91906065921136,1,12
2017-01-29,4,2017,494,"abundance","Poisson Env","All","NA",6.08894086200032,1,13
2017-01-29,5,2017,495,"abundance","Poisson Env","All","NA",6.25147540722949,1,14
2017-01-29,6,2017,496,"abundance","Poisson Env","All","NA",6.53396677898556,1,15
2017-01-29,7,2017,497,"abundance","Poisson Env","All","NA",6.70869299148881,1,15
2017-01-29,8,2017,498,"abundance","Poisson Env","All","NA",6.66510220660606,1,15
2017-01-29,9,2017,499,"abundance","Poisson Env","All","NA",6.62079809100086,1,15
2017-01-29,10,2017,500,"abundance","Poisson Env","All","NA",6.76347498223437,1,15
2017-01-29,11,2017,501,"abundance","Poisson Env","All","NA",6.87736169037009,1,15
2017-01-29,12,2017,502,"abundance","Poisson Env","All","NA",7.03869074948048,1,15
2017-01-29,1,2017,491,"abundance","Poisson Env","All","OL",2.04355193942043,0,4
2017-01-29,2,2017,492,"abundance","Poisson Env","All","OL",3.1012537356344,0,7
2017-01-29,3,2017,493,"abundance","Poisson Env","All","OL",4.16395821121672,0,10
2017-01-29,4,2017,494,"abundance","Poisson Env","All","OL",5.1671382013521,0,12
2017-01-29,5,2017,495,"abundance","Poisson Env","All","OL",6.07773455303038,1,15
2017-01-29,6,2017,496,"abundance","Poisson Env","All","OL",6.99156218737853,1,16
2017-01-29,7,2017,497,"abundance","Poisson Env","All","OL",7.7946380565905,1,18
2017-01-29,8,2017,498,"abundance","Poisson Env","All","OL",8.61327288433689,1,20
2017-01-29,9,2017,499,"abundance","Poisson Env","All","OL",9.37401545843656,1,21
2017-01-29,10,2017,500,"abundance","Poisson Env","All","OL",10.1495550719909,1,23
2017-01-29,11,2017,501,"abundance","Poisson Env","All","OL",10.8559745421079,1,25
2017-01-29,12,2017,502,"abundance","Poisson Env","All","OL",11.5855645091926,2,26
2017-01-29,1,2017,491,"abundance","Poisson Env","All","OT",9.12105187884797,4,14
2017-01-29,2,2017,492,"abundance","Poisson Env","All","OT",9.30183514271623,3,17
2017-01-29,3,2017,493,"abundance","Poisson Env","All","OT",9.48139796624538,3,18
2017-01-29,4,2017,494,"abundance","Poisson Env","All","OT",8.77682266117868,2,17
2017-01-29,5,2017,495,"abundance","Poisson Env","All","OT",8.46406245021546,2,17
2017-01-29,6,2017,496,"abundance","Poisson Env","All","OT",8.35097288959927,2,17
2017-01-29,7,2017,497,"abundance","Poisson Env","All","OT",8.06400317710219,2,16
2017-01-29,8,2017,498,"abundance","Poisson Env","All","OT",7.8456992219595,1,16
2017-01-29,9,2017,499,"abundance","Poisson Env","All","OT",7.77023533371178,1,17
2017-01-29,10,2017,500,"abundance","Poisson Env","All","OT",7.70001116761117,1,17
2017-01-29,11,2017,501,"abundance","Poisson Env","All","OT",7.73397481052136,1,17
2017-01-29,12,2017,502,"abundance","Poisson Env","All","OT",7.81993710677594,1,17
2017-01-29,1,2017,491,"abundance","Poisson Env","All","PB",1.97140195969034,0,5
2017-01-29,2,2017,492,"abundance","Poisson Env","All","PB",2.8470049956755,0,7
2017-01-29,3,2017,493,"abundance","Poisson Env","All","PB",3.60641105668083,0,8
2017-01-29,4,2017,494,"abundance","Poisson Env","All","PB",3.9498142519328,0,9
2017-01-29,5,2017,495,"abundance","Poisson Env","All","PB",4.16458341046741,0,9
2017-01-29,6,2017,496,"abundance","Poisson Env","All","PB",4.47059647000864,0,10
2017-01-29,7,2017,497,"abundance","Poisson Env","All","PB",4.79969749848555,0,11
2017-01-29,8,2017,498,"abundance","Poisson Env","All","PB",4.98197867354226,0,11
2017-01-29,9,2017,499,"abundance","Poisson Env","All","PB",5.18923348043963,1,12
2017-01-29,10,2017,500,"abundance","Poisson Env","All","PB",5.36017025412349,1,12
2017-01-29,11,2017,501,"abundance","Poisson Env","All","PB",5.41814609132932,1,12
2017-01-29,12,2017,502,"abundance","Poisson Env","All","PB",5.43823798480965,1,12
2017-01-29,1,2017,491,"abundance","Poisson Env","All","PE",4.54664804523822,1,8
2017-01-29,2,2017,492,"abundance","Poisson Env","All","PE",5.07507123755624,1,11
2017-01-29,3,2017,493,"abundance","Poisson Env","All","PE",5.58277758718638,1,12
2017-01-29,4,2017,494,"abundance","Poisson Env","All","PE",5.82093945530859,1,12
2017-01-29,5,2017,495,"abundance","Poisson Env","All","PE",5.84398670474022,1,12
2017-01-29,6,2017,496,"abundance","Poisson Env","All","PE",5.62865331616334,1,12
2017-01-29,7,2017,497,"abundance","Poisson Env","All","PE",5.47546954081456,1,12
2017-01-29,8,2017,498,"abundance","Poisson Env","All","PE",4.86578030371238,1,11
2017-01-29,9,2017,499,"abundance","Poisson Env","All","PE",4.81747914542921,1,11
2017-01-29,10,2017,500,"abundance","Poisson Env","All","PE",4.9041634282069,0,12
2017-01-29,11,2017,501,"abundance","Poisson Env","All","PE",4.94459574867743,0,11
2017-01-29,12,2017,502,"abundance","Poisson Env","All","PE",4.99700986708634,1,11
2017-01-29,1,2017,491,"abundance","Poisson Env","All","PF",1.08531131791523,0,3
2017-01-29,2,2017,492,"abundance","Poisson Env","All","PF",2.40987008901574,0,6
2017-01-29,3,2017,493,"abundance","Poisson Env","All","PF",3.77095700583198,0,9
2017-01-29,4,2017,494,"abundance","Poisson Env","All","PF",4.1378544475624,0,10
2017-01-29,5,2017,495,"abundance","Poisson Env","All","PF",4.70981785065443,1,11
2017-01-29,6,2017,496,"abundance","Poisson Env","All","PF",4.883834194912,1,11
2017-01-29,7,2017,497,"abundance","Poisson Env","All","PF",5.9050234452183,1,13
2017-01-29,8,2017,498,"abundance","Poisson Env","All","PF",6.71811389169452,1,14
2017-01-29,9,2017,499,"abundance","Poisson Env","All","PF",6.92818546023415,1,14
2017-01-29,10,2017,500,"abundance","Poisson Env","All","PF",6.84494407737287,1,13
2017-01-29,11,2017,501,"abundance","Poisson Env","All","PF",6.34008793218411,1,13
2017-01-29,12,2017,502,"abundance","Poisson Env","All","PF",5.99049456902634,1,12
2017-01-29,1,2017,491,"abundance","Poisson Env","All","PH",0.0428138764888543,0,1
2017-01-29,2,2017,492,"abundance","Poisson Env","All","PH",0.0223180524350691,0,0
2017-01-29,3,2017,493,"abundance","Poisson Env","All","PH",0.00897942205856738,0,0
2017-01-29,4,2017,494,"abundance","Poisson Env","All","PH",0.0111304078624148,0,0
2017-01-29,5,2017,495,"abundance","Poisson Env","All","PH",0.0262078731659257,0,0
2017-01-29,6,2017,496,"abundance","Poisson Env","All","PH",0.0385659257344638,0,0
2017-01-29,7,2017,497,"abundance","Poisson Env","All","PH",0.0430338000843329,0,0
2017-01-29,8,2017,498,"abundance","Poisson Env","All","PH",0.0534805897394788,0,1
2017-01-29,9,2017,499,"abundance","Poisson Env","All","PH",0.0486759746909807,0,1
2017-01-29,10,2017,500,"abundance","Poisson Env","All","PH",0.0418568740294246,0,0
2017-01-29,11,2017,501,"abundance","Poisson Env","All","PH",0.0255210667016826,0,0
2017-01-29,12,2017,502,"abundance","Poisson Env","All","PH",0.020258864949939,0,0
2017-01-29,1,2017,491,"abundance","Poisson Env","All","PL",2.55877991770532,0,6
2017-01-29,2,2017,492,"abundance","Poisson Env","All","PL",1.81242247381104,0,5
2017-01-29,3,2017,493,"abundance","Poisson Env","All","PL",1.44154236538886,0,4
2017-01-29,4,2017,494,"abundance","Poisson Env","All","PL",1.24846333585197,0,4
2017-01-29,5,2017,495,"abundance","Poisson Env","All","PL",1.14755354384641,0,4
2017-01-29,6,2017,496,"abundance","Poisson Env","All","PL",1.09776903316973,0,4
2017-01-29,7,2017,497,"abundance","Poisson Env","All","PL",1.06986822277428,0,3
2017-01-29,8,2017,498,"abundance","Poisson Env","All","PL",1.06018272346276,0,3
2017-01-29,9,2017,499,"abundance","Poisson Env","All","PL",1.05602385246467,0,3
2017-01-29,10,2017,500,"abundance","Poisson Env","All","PL",1.05452728525976,0,3
2017-01-29,11,2017,501,"abundance","Poisson Env","All","PL",1.05493216698478,0,3
2017-01-29,12,2017,502,"abundance","Poisson Env","All","PL",1.05920005049584,0,3
2017-01-29,1,2017,491,"abundance","Poisson Env","All","PM",3.07805144677807,0,6
2017-01-29,2,2017,492,"abundance","Poisson Env","All","PM",3.14162091607139,0,7
2017-01-29,3,2017,493,"abundance","Poisson Env","All","PM",3.19119433251557,0,8
2017-01-29,4,2017,494,"abundance","Poisson Env","All","PM",3.22816410454651,0,8
2017-01-29,5,2017,495,"abundance","Poisson Env","All","PM",3.25421850570304,0,8
2017-01-29,6,2017,496,"abundance","Poisson Env","All","PM",3.27499083043488,0,9
2017-01-29,7,2017,497,"abundance","Poisson Env","All","PM",3.28640597095461,0,8
2017-01-29,8,2017,498,"abundance","Poisson Env","All","PM",3.29231394559039,0,9
2017-01-29,9,2017,499,"abundance","Poisson Env","All","PM",3.29685527463658,0,9
2017-01-29,10,2017,500,"abundance","Poisson Env","All","PM",3.30033852612488,0,9
2017-01-29,11,2017,501,"abundance","Poisson Env","All","PM",3.30300980411548,0,8
2017-01-29,12,2017,502,"abundance","Poisson Env","All","PM",3.30504173323111,0,9
2017-01-29,1,2017,491,"abundance","Poisson Env","All","PP",4.50114407577998,1,8
2017-01-29,2,2017,492,"abundance","Poisson Env","All","PP",15.0739048231764,7,25
2017-01-29,3,2017,493,"abundance","Poisson Env","All","PP",33.8795105559525,18,51
2017-01-29,4,2017,494,"abundance","Poisson Env","All","PP",63.8271975546577,39,89
2017-01-29,5,2017,495,"abundance","Poisson Env","All","PP",84.061578196743,55,112
2017-01-29,6,2017,496,"abundance","Poisson Env","All","PP",95.2260599562557,68,120
2017-01-29,7,2017,497,"abundance","Poisson Env","All","PP",105.512950903285,77,130
2017-01-29,8,2017,498,"abundance","Poisson Env","All","PP",113.259817043575,86,140
2017-01-29,9,2017,499,"abundance","Poisson Env","All","PP",119.359179710342,94,144
2017-01-29,10,2017,500,"abundance","Poisson Env","All","PP",126.108911825399,101,151
2017-01-29,11,2017,501,"abundance","Poisson Env","All","PP",137.602386706945,110,164
2017-01-29,12,2017,502,"abundance","Poisson Env","All","PP",158.36478237186,129,186
2017-01-29,1,2017,491,"abundance","Poisson Env","All","RF",0.0178178581002938,0,0
2017-01-29,2,2017,492,"abundance","Poisson Env","All","RF",9.48799528763482e-07,0,0
2017-01-29,3,2017,493,"abundance","Poisson Env","All","RF",6.98933130261175e-07,0,0
2017-01-29,4,2017,494,"abundance","Poisson Env","All","RF",2.78685227528969e-07,0,0
2017-01-29,5,2017,495,"abundance","Poisson Env","All","RF",2.96652462207147e-07,0,0
2017-01-29,6,2017,496,"abundance","Poisson Env","All","RF",9.78194739963077e-07,0,0
2017-01-29,7,2017,497,"abundance","Poisson Env","All","RF",1.02300142122899e-06,0,0
2017-01-29,8,2017,498,"abundance","Poisson Env","All","RF",1.11549745134915e-06,0,0
2017-01-29,9,2017,499,"abundance","Poisson Env","All","RF",9.56549699846891e-07,0,0
2017-01-29,10,2017,500,"abundance","Poisson Env","All","RF",6.74651162215894e-07,0,0
2017-01-29,11,2017,501,"abundance","Poisson Env","All","RF",5.9099517031752e-07,0,0
2017-01-29,12,2017,502,"abundance","Poisson Env","All","RF",4.90908598004932e-07,0,0
2017-01-29,1,2017,491,"abundance","Poisson Env","All","RM",3.62257550145425,1,7
2017-01-29,2,2017,492,"abundance","Poisson Env","All","RM",1.47561252934725,0,4
2017-01-29,3,2017,493,"abundance","Poisson Env","All","RM",0.822123083447792,0,3
2017-01-29,4,2017,494,"abundance","Poisson Env","All","RM",0.620403655119052,0,2
2017-01-29,5,2017,495,"abundance","Poisson Env","All","RM",0.580157495032097,0,2
2017-01-29,6,2017,496,"abundance","Poisson Env","All","RM",0.597615977390882,0,2
2017-01-29,7,2017,497,"abundance","Poisson Env","All","RM",0.611500644756381,0,2
2017-01-29,8,2017,498,"abundance","Poisson Env","All","RM",0.631751925586273,0,2
2017-01-29,9,2017,499,"abundance","Poisson Env","All","RM",0.634776777601193,0,2
2017-01-29,10,2017,500,"abundance","Poisson Env","All","RM",0.633798394042205,0,2
2017-01-29,11,2017,501,"abundance","Poisson Env","All","RM",0.629294487549264,0,2
2017-01-29,12,2017,502,"abundance","Poisson Env","All","RM",0.624494900400933,0,2
2017-01-29,1,2017,491,"abundance","Poisson Env","All","RO",0,0,0
2017-01-29,2,2017,492,"abundance","Poisson Env","All","RO",0,0,0
2017-01-29,3,2017,493,"abundance","Poisson Env","All","RO",0,0,0
2017-01-29,4,2017,494,"abundance","Poisson Env","All","RO",0,0,0
2017-01-29,5,2017,495,"abundance","Poisson Env","All","RO",0,0,0
2017-01-29,6,2017,496,"abundance","Poisson Env","All","RO",0,0,0
2017-01-29,7,2017,497,"abundance","Poisson Env","All","RO",0,0,0
2017-01-29,8,2017,498,"abundance","Poisson Env","All","RO",0,0,0
2017-01-29,9,2017,499,"abundance","Poisson Env","All","RO",0,0,0
2017-01-29,10,2017,500,"abundance","Poisson Env","All","RO",0,0,0
2017-01-29,11,2017,501,"abundance","Poisson Env","All","RO",0,0,0
2017-01-29,12,2017,502,"abundance","Poisson Env","All","RO",0,0,0
2017-01-29,1,2017,491,"abundance","Poisson Env","All","SF",0.622673887066714,0,2
2017-01-29,2,2017,492,"abundance","Poisson Env","All","SF",0.841431107401021,0,3
2017-01-29,3,2017,493,"abundance","Poisson Env","All","SF",1.22968295657595,0,4
2017-01-29,4,2017,494,"abundance","Poisson Env","All","SF",1.68692374099083,0,5
2017-01-29,5,2017,495,"abundance","Poisson Env","All","SF",1.59583143478439,0,5
2017-01-29,6,2017,496,"abundance","Poisson Env","All","SF",2.04559782677147,0,6
2017-01-29,7,2017,497,"abundance","Poisson Env","All","SF",2.04848471284877,0,6
2017-01-29,8,2017,498,"abundance","Poisson Env","All","SF",2.09901840988413,0,6
2017-01-29,9,2017,499,"abundance","Poisson Env","All","SF",2.44641578739068,0,7
2017-01-29,10,2017,500,"abundance","Poisson Env","All","SF",2.82303473070667,0,7
2017-01-29,11,2017,501,"abundance","Poisson Env","All","SF",3.10927825660727,0,8
2017-01-29,12,2017,502,"abundance","Poisson Env","All","SF",3.07014071124618,0,8
2017-01-29,1,2017,491,"abundance","Poisson Env","All","SH",4.12512416752879,1,7
2017-01-29,2,2017,492,"abundance","Poisson Env","All","SH",5.40355504889691,1,11
2017-01-29,3,2017,493,"abundance","Poisson Env","All","SH",6.0277149747598,1,13
2017-01-29,4,2017,494,"abundance","Poisson Env","All","SH",7.20011203996636,1,16
2017-01-29,5,2017,495,"abundance","Poisson Env","All","SH",8.97921674496167,2,21
2017-01-29,6,2017,496,"abundance","Poisson Env","All","SH",10.7221706780868,2,24
2017-01-29,7,2017,497,"abundance","Poisson Env","All","SH",12.7331547755473,2,28
2017-01-29,8,2017,498,"abundance","Poisson Env","All","SH",15.3242130561745,3,35
2017-01-29,9,2017,499,"abundance","Poisson Env","All","SH",18.2059169794684,3,42
2017-01-29,10,2017,500,"abundance","Poisson Env","All","SH",21.6924817589398,4,51
2017-01-29,11,2017,501,"abundance","Poisson Env","All","SH",25.6141375488319,5,60
2017-01-29,12,2017,502,"abundance","Poisson Env","All","SH",28.1270942105621,5,66
2017-01-29,1,2017,491,"abundance","Poisson Env","All","SO",7.63175047026482e-16,0,0
2017-01-29,2,2017,492,"abundance","Poisson Env","All","SO",5.9764090676582e-25,0,0
2017-01-29,3,2017,493,"abundance","Poisson Env","All","SO",2.6588228120081e-17,0,0
2017-01-29,4,2017,494,"abundance","Poisson Env","All","SO",1.53146790921313e-21,0,0
2017-01-29,5,2017,495,"abundance","Poisson Env","All","SO",2.16509874853397e-28,0,0
2017-01-29,6,2017,496,"abundance","Poisson Env","All","SO",5.13560494445508e-27,0,0
2017-01-29,7,2017,497,"abundance","Poisson Env","All","SO",1.66761141289711e-23,0,0
2017-01-29,8,2017,498,"abundance","Poisson Env","All","SO",8.24620925725525e-30,0,0
2017-01-29,9,2017,499,"abundance","Poisson Env","All","SO",1.06866329080584e-30,0,0
2017-01-29,10,2017,500,"abundance","Poisson Env","All","SO",8.87523234889531e-25,0,0
2017-01-29,11,2017,501,"abundance","Poisson Env","All","SO",1.49217131960421e-23,0,0
2017-01-29,12,2017,502,"abundance","Poisson Env","All","SO",1.94224069282768e-16,0,0
2017-01-29,1,2017,491,"abundance","Poisson Env","All","total",112.72078021874,95,130
2017-01-29,2,2017,492,"abundance","Poisson Env","All","total",106.317759653264,85,129
2017-01-29,3,2017,493,"abundance","Poisson Env","All","total",101.459348752204,78,126
2017-01-29,4,2017,494,"abundance","Poisson Env","All","total",98.9515421768636,73,126
2017-01-29,5,2017,495,"abundance","Poisson Env","All","total",96.7534926495533,72,124
2017-01-29,6,2017,496,"abundance","Poisson Env","All","total",94.3182835140376,68,123
2017-01-29,7,2017,497,"abundance","Poisson Env","All","total",93.083348127996,66,123
2017-01-29,8,2017,498,"abundance","Poisson Env","All","total",92.2528316514244,64,121
2017-01-29,9,2017,499,"abundance","Poisson Env","All","total",91.5565220400629,64,120
2017-01-29,10,2017,500,"abundance","Poisson Env","All","total",91.3370078549808,63,120
2017-01-29,11,2017,501,"abundance","Poisson Env","All","total",92.3686935597243,61,123
2017-01-29,12,2017,502,"abundance","Poisson Env","All","total",93.7860581542277,62,123
