"date","forecastmonth","forecastyear","NewMoonNumber","currency","model","level","species","estimate","LowerPI","UpperPI"
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","DM",15.2442017699806,6,25
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","DM",15.4332063194536,6,25
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","DM",15.4719911154259,6,26
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","DM",15.5912016836566,7,25
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","DM",15.5769488032541,7,26
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","DM",15.5603266064138,6,26
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","DM",15.4949874316926,6,25
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","DM",15.4465292223917,6,25
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","DM",15.4025264923741,6,24
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","DO",3.64622066388035,1,7
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","DO",2.81729825529523,0,7
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","DO",2.32407844780386,0,6
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","DO",2.0373366786007,0,6
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","DO",1.86581758999349,0,5
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","DO",1.75733597822196,0,5
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","DO",1.6872170311862,0,5
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","DO",1.64746669617389,0,5
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","DO",1.6193499647385,0,5
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","DO",1.60063999008358,0,5
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","DO",1.58740918109067,0,5
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","DO",1.57442678499281,0,5
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","DS",3.74863912100268,1,7
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","DS",8.66153243901684,2,18
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","DS",17.6738917930694,5,36
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","DS",37.3171184455194,10,75
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","DS",72.7545400982708,20,146
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","DS",124.23915646296,35,248
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","DS",170.905198750765,47,340
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","DS",251.180152642702,69,499
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","DS",404.157869414526,114,819
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","DS",634.14625319393,179,1278
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","DS",1143.53668030242,311,2296
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","DS",1818.85942580899,495,3653
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","NA",1.005001742413,0,3
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","NA",2.01501625552797,0,5
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","NA",3.03251978797532,0,8
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","NA",4.05959959014089,0,11
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","NA",5.0903946027747,0,13
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","NA",6.11761309619189,1,15
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","NA",7.13891678085665,1,18
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","NA",8.16986203538,1,20
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","NA",9.21320984244345,1,22
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","NA",10.263013491198,2,24
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","NA",11.3225828002168,2,26
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","NA",12.3936994028303,2,28
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","OL",0.186788123132695,0,1
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","OL",0.111156716611151,0,1
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","OL",0.104120545188306,0,1
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","OL",0.103478579904684,0,1
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","OL",0.1033138717685,0,1
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","OL",0.103273732895092,0,1
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","OL",0.103247374536492,0,1
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","OL",0.103257265942162,0,1
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","OL",0.103319941563486,0,1
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","OL",0.103328068669293,0,1
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","OL",0.103335131225764,0,1
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","OL",0.103295532787683,0,1
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","OT",0.987340038030398,0,3
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","OT",0.708788113353924,0,3
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","OT",0.627381870718063,0,2
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","OT",0.597219823122448,0,2
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","OT",0.552900993582376,0,2
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","OT",0.538128217742748,0,2
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","OT",0.532977148553523,0,2
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","OT",0.530959111863402,0,2
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","OT",0.53969826386765,0,2
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","OT",0.538159778546376,0,2
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","OT",0.550669452972995,0,2
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","OT",0.553171480926011,0,2
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","PB",1.44948087832372,0,4
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","PB",3.55377217919771,0,8
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","PB",6.80544394753833,1,14
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","PB",11.5094362186113,2,25
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","PB",18.2916222545772,3,39
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","PB",27.7918156164767,5,61
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","PB",40.4701868556723,8,89
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","PB",59.0801789155085,13,132
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","PB",86.9905498247604,20,195
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","PB",128.152393421154,30,285
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","PB",189.477630821307,44,431
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","PB",282.359141915814,66,638
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","PE",0.187744726950123,0,1
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","PE",0.209055223612825,0,1
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","PE",0.248572004430776,0,1
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","PE",0.262643316731329,0,1
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","PE",0.254516623279831,0,1
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","PE",0.229260807581642,0,1
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","PE",0.235427629115204,0,1
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","PE",0.255283207784743,0,1
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","PE",0.227811763745657,0,1
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","PE",0.217981227509935,0,1
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","PE",0.224264983845139,0,1
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","PE",0.240308109850655,0,1
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","PF",0.258457552164852,0,1
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","PF",0.325082340511838,0,1
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","PF",0.342324805697326,0,1
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","PF",0.346626747286774,0,1
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","PF",0.347769526234341,0,2
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","PF",0.348113148665806,0,1
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","PF",0.348191535095536,0,2
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","PF",0.348202280208231,0,2
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","PF",0.348182808080264,0,2
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","PF",0.348240107643263,0,2
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","PF",0.348262370275377,0,1
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","PF",0.348317668427701,0,1
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","PH",0,0,0
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","PH",0,0,0
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","PH",0,0,0
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","PH",0,0,0
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","PH",0,0,0
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","PH",0,0,0
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","PH",0,0,0
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","PH",0,0,0
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","PH",0,0,0
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","PH",0,0,0
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","PH",0,0,0
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","PH",0,0,0
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","PL",0.0102926189433709,0,0
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","PL",1.12224003388242e-06,0,0
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","PL",1.88819187843816e-07,0,0
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","PL",9.22383659838003e-08,0,0
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","PL",1.50612565625697e-05,0,0
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","PL",0.0016079343928433,0,0
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","PL",0.0145191252650126,0,0
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","PL",8.09320649322781e-06,0,0
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","PL",0.000189300462522248,0,0
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","PL",0.000347839042130488,0,0
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","PL",2.55439606775006e-06,0,0
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","PL",1.04961171467587e-06,0,0
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","PM",0,0,0
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","PM",0,0,0
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","PM",0,0,0
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","PM",0,0,0
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","PM",0,0,0
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","PM",0,0,0
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","PM",0,0,0
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","PM",0,0,0
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","PM",0,0,0
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","PM",0,0,0
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","PM",0,0,0
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","PM",0,0,0
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","PP",3.16851012131981,1,6
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","PP",4.25785387664751,1,9
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","PP",5.30047385165139,1,11
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","PP",6.43900545524072,1,12
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","PP",7.73525366821127,1,15
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","PP",8.25921287670833,2,16
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","PP",8.27783048576577,2,15
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","PP",8.46762377802498,2,16
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","PP",8.48362949330268,2,16
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","PP",8.52065264847719,2,16
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","PP",8.68556980542,2,16
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","PP",9.09417121670825,3,16
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","RF",0,0,0
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","RF",0,0,0
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","RF",0,0,0
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","RF",0,0,0
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","RF",0,0,0
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","RF",0,0,0
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","RF",0,0,0
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","RF",0,0,0
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","RF",0,0,0
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","RF",0,0,0
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","RF",0,0,0
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","RF",0,0,0
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","RM",0,0,0
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","RM",0,0,0
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","RM",0,0,0
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","RM",0,0,0
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","RM",0,0,0
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","RM",0,0,0
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","RM",0,0,0
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","RM",0,0,0
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","RM",0,0,0
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","RM",0,0,0
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","RM",0,0,0
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","RM",0,0,0
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","RO",1.11965943271803,0,3
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","RO",2.34809179579325,0,6
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","RO",3.70774586463346,0,9
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","RO",5.02234215529823,0,13
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","RO",6.44051291598807,1,16
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","RO",8.16261467155417,1,19
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","RO",10.013767565143,1,23
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","RO",12.1119003981145,2,28
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","RO",14.8142144318812,2,35
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","RO",17.4718645655162,3,41
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","RO",20.4660496410627,3,47
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","RO",23.4844747126197,4,54
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","SF",1.10682045216807,0,3
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","SF",2.40644951104466,0,6
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","SF",3.8144062037108,0,9
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","SF",5.46135612224055,1,13
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","SF",7.49261672993846,1,18
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","SF",9.63054049533985,1,23
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","SF",11.8118601243263,2,28
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","SF",13.9607459576425,2,33
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","SF",16.5315348477474,3,39
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","SF",20.0283500942502,3,49
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","SF",24.2045185426747,4,58
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","SF",29.1998942003965,5,66
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","SH",1.28080008884431,0,4
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","SH",2.86457353571542,0,7
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","SH",5.77681902999956,1,14
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","SH",7.87005373996366,1,18
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","SH",10.4801243807306,1,24
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","SH",15.5310586278613,2,35
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","SH",17.6763051180022,3,40
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","SH",22.5748079414607,4,50
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","SH",34.9516059265355,6,79
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","SH",50.6801611499874,9,114
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","SH",73.8149070281466,14,169
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","SH",110.446555617972,21,249
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","SO",0,0,0
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","SO",0,0,0
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","SO",0,0,0
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","SO",0,0,0
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","SO",0,0,0
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","SO",0,0,0
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","SO",0,0,0
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","SO",0,0,0
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","SO",0,0,0
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","SO",0,0,0
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","SO",0,0,0
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","SO",0,0,0
2016-11-06,11,2016,488,"abundance","Poisson Env","Controls","total",23.1614911238933,16,31
2016-11-06,12,2016,489,"abundance","Poisson Env","Controls","total",22.2267279795177,13,32
2016-11-06,1,2017,490,"abundance","Poisson Env","Controls","total",21.5842761512901,12,33
2016-11-06,2,2017,491,"abundance","Poisson Env","Controls","total",21.1119686605229,11,32
2016-11-06,3,2017,492,"abundance","Poisson Env","Controls","total",21.0712011903704,10,32
2016-11-06,4,2017,493,"abundance","Poisson Env","Controls","total",21.0455206943637,10,32
2016-11-06,5,2017,494,"abundance","Poisson Env","Controls","total",20.7349633543597,10,32
2016-11-06,6,2017,495,"abundance","Poisson Env","Controls","total",20.7143119493889,10,32
2016-11-06,7,2017,496,"abundance","Poisson Env","Controls","total",20.6376629437935,9,31
2016-11-06,8,2017,497,"abundance","Poisson Env","Controls","total",20.7164097851542,9,31
2016-11-06,9,2017,498,"abundance","Poisson Env","Controls","total",20.9751605421454,9,31
2016-11-06,10,2017,499,"abundance","Poisson Env","Controls","total",21.5311438396076,10,33
