year,month,CFSv2_1,CMC1_1,CMC2_1,GFDL_1,NASA_GEOS5v2_1,NCAR_1,GFDL-FLOR_1,ENSMEAN_1,CFSv2_2,CMC1_2,CMC2_2,GFDL_2,NASA_GEOS5v2_2,NCAR_2,GFDL-FLOR_2,ENSMEAN_2,CFSv2_3,CMC1_3,CMC2_3,GFDL_3,NASA_GEOS5v2_3,NCAR_3,GFDL-FLOR_3,ENSMEAN_3,CFSv2_4,CMC1_4,CMC2_4,GFDL_4,NASA_GEOS5v2_4,NCAR_4,GFDL-FLOR_4,ENSMEAN_4,CFSv2_5,CMC1_5,CMC2_5,GFDL_5,NASA_GEOS5v2_5,NCAR_5,GFDL-FLOR_5,ENSMEAN_5,CFSv2_6,CMC1_6,CMC2_6,GFDL_6,NASA_GEOS5v2_6,NCAR_6,GFDL-FLOR_6,ENSMEAN_6,CFSv2_7,CMC1_7,CMC2_7,GFDL_7,NASA_GEOS5v2_7,NCAR_7,GFDL-FLOR_7,ENSMEAN_7
1986,6,6.3534,2.1959,21.554,35.829,42.659,11.074,9.83,18.499,7.1049,0.012379,9.8904,2.1708,7.5551,22.47,6.8751,8.0112,7.1721,9.3781,11.451,5.2485,5.4453,2.2032,19.622,8.6457,21.656,4.8463,1.2774,4.0535,11.639,12.241,27.297,11.859,5.5884,26.313,7.8658,0.59078,9.0207,19.402,61.653,18.633,35.814,30.302,12.835,9.1333,37.207,25.352,13.859,23.5,13.682,35.354,1.2151,2.7083,8.8377,5.5186,10.55,11.124
1986,7,49.566,38.591,31.802,24.106,61.114,64.234,62.088,47.357,101.15,66.571,40.464,62.9,89.739,45.44,62.026,66.899,63.547,55.84,105.79,45.266,54.344,67.408,104.43,70.946,109.45,52.704,82.514,37.061,31.944,110.41,75.402,71.354,45.765,48.076,137.69,25.056,78.138,137.76,59.246,75.962,56.353,29.878,40.976,26.705,45.523,116.15,93.664,58.465,40.654,73.646,80.219,45.734,45.042,76.217,113.26,67.824
1986,8,71.064,66.71,81.72,43.504,56.197,46.473,67.763,61.919,57.183,57.166,49.581,46.205,63.244,70.592,49.322,56.185,71.299,59.451,59.854,34.03,27.507,67.59,51.299,53.004,65.408,24.798,78.243,29.826,56.956,64.342,53.425,53.286,80.833,56.327,48.987,50.893,31.056,67.016,46.758,54.553,71.172,52.706,77.437,31.675,59.329,60.428,84.475,62.46,59.819,37.028,76.499,70.821,64.94,49.119,54.64,58.981
1986,9,35.076,41.903,27.983,32.768,17.849,33.095,44.496,33.31,33.177,59.601,36.611,26.518,50.912,16.158,31.065,36.292,44.907,48.896,32.071,35.801,34.918,23.836,24.912,35.049,57.128,38.271,27.383,16.489,39.818,28.633,18.674,32.342,22.561,20.108,61.582,11.366,12.389,20.622,15.031,23.38,30.018,48.768,49.665,4.9281,36.317,61.083,45.378,39.451,54.144,22.307,33.59,13.722,67.365,53.37,54.016,42.645
1986,10,30.716,120.58,120.49,38.824,57.584,7.6492,31.595,58.206,35.608,88.374,21.548,57.619,24.192,26.523,30.373,40.605,19.976,42.021,120.59,10.937,33.345,24.924,14.378,38.025,12.221,14.017,55.198,16.407,28.867,26.93,39.013,27.522,5.7055,34.828,23.381,49.984,11.451,43.515,14.547,26.202,24.661,31.035,39.158,39.488,8.4251,4.8114,35.255,26.119,58.462,30.402,44.435,26.987,23.141,47.583,33.764,37.825
1986,11,28.848,40.774,27.225,19.745,23.07,30.355,16.307,26.618,21.923,23.704,27.476,13.051,50.505,30.926,21.152,26.962,17.859,51.354,22.479,6.1458,6.7353,8.0032,11.691,17.753,10.351,50.057,33.425,22.678,42.111,12.652,10.269,25.935,12.681,10.328,62.21,47.377,25.775,54.424,13.804,32.371,32.904,15.31,15.686,26.081,29.04,19.046,49.749,26.831,4.4473,16.209,53.938,21.194,6.5759,3.5922,7.5161,16.21
1986,12,80.099,16.244,94.829,26.033,18.161,22.406,66.387,46.308,8.3514,45.671,21.644,94.842,79.326,2.8127,94.643,49.613,76.252,83.435,36.951,73.059,43.182,55.292,70.613,62.683,13.3,5.4269,12.133,20.744,85.103,27.86,39.612,29.168,29.199,49.822,64.221,71.247,62.801,66.317,52.136,56.535,10.58,14.262,59.483,23.206,88.339,3.9046,4.904,29.24,74.185,57.097,23.012,36.242,12.362,18.131,9.989,33.003
1987,1,39.786,33.757,94.102,45.68,40.062,34.67,28.206,45.18,43.067,35.656,94.098,35.265,27.275,13.012,51.335,42.815,47.28,37.429,40.064,49.182,94.064,18.632,32.557,45.601,51.36,9.8229,94.098,29.837,20.451,26.137,57.588,41.328,29.472,32.186,27.991,18.422,49.603,49.506,21.606,32.684,5.2887,44.703,33.423,37.287,62.422,38.773,26.381,35.468,19.309,36.966,37.184,19.705,36.971,31.835,37.028,31.286
1987,2,27.484,27.9,39.133,27.968,25.416,11.221,30.989,27.159,33.55,45.773,33.614,17.829,25.208,10.823,39.675,29.496,28.47,28.212,41.803,23.401,27.032,27.59,34.605,30.159,30.432,31.761,45.794,30.102,45.796,26.876,31.081,34.549,29.636,13.355,45.793,15.506,23.872,28.259,30.966,26.769,23.494,45.769,30.339,18.571,28.488,28.711,32.393,29.681,17.037,28.412,36.415,28.619,45.794,30.872,38.404,32.222
1987,3,37.202,23.123,33.602,23.669,25.089,6.4412,18.012,23.877,22.757,16.518,30.566,11.214,31.615,14.18,17.161,20.573,28.956,35.972,27.673,12.338,14.616,10.276,28.452,22.612,31.948,31.116,19.731,28.738,13.185,6.3943,27.584,22.671,15.37,14.227,28.836,13.625,16.568,9.6007,12.512,15.82,9.3125,22.5,30.319,10.887,17.758,25.338,14.522,18.662,7.1373,11.157,28.096,13.172,34.127,7.9697,18.851,17.216
1987,4,9.0395,2.1186,37.625,11.226,15.52,4.6224,3.7985,11.993,24.738,10.351,12.506,12.344,6.2788,0,19.706,12.275,9.7971,19.043,8.4201,10.322,18.314,1.3919,19.57,12.408,20.078,32.18,17.977,10.049,25.705,15.977,10.729,18.956,28.266,0.32708,36.442,15.085,31.297,11.794,30.614,21.975,20.204,36.275,9.2387,11.495,36.448,4.8953,21.758,20.045,26.288,17.61,22.63,5.37,15.596,21.239,17.658,18.056
1987,5,41.707,0,5.0468,11.302,13.086,11.818,8.5337,13.07,18.948,9.2246,28.489,26.285,13.533,14.46,4.4626,16.486,41.108,1.8137,5.858,12.471,10.41,6.5486,2.0955,11.472,11.478,3.6982,2.5698,5.14,9.5281,8.4989,17.288,8.3144,5.2444,2.7016,11.54,1.0417,41.097,6.1879,7.5708,10.769,6.3641,0.028048,20.589,11.93,41.313,10.994,15.348,15.224,27.842,7.3082,12.207,0.13382,21.593,19.894,10.766,14.249
1987,6,31.942,2.9493,12.042,3.398,27.383,10.311,14.565,14.656,26.705,9.9863,7.8759,31.974,11.816,5.1801,4.0131,13.936,9.1723,2.8511,42.599,15.981,12.327,14.048,16.325,16.186,28.832,24.217,2.5142,8.6705,50.794,29.735,3.748,21.216,9.3361,9.2525,3.8678,10.547,10.099,5.8033,6.5079,7.9162,45.658,0.58401,9.7818,4.1799,27.038,8.0247,23.79,17.008,4.1229,1.5168,30.63,36.637,29.064,17.602,4.2016,17.682
1987,7,59.795,80.896,55.694,43.941,48.173,33.868,38.518,51.555,32.299,51.65,60.765,70.959,33.696,26.94,42.702,45.573,62.527,54.855,31.26,39.706,30.346,40.264,25.568,40.646,27.412,26.119,25.383,72.372,45.904,45.868,31.739,39.257,30.008,78.035,35.639,110.88,57.311,36.315,43.238,55.919,50.136,34.604,43.793,54.585,71.435,65.317,51.231,53.015,40.241,44.189,39.102,83.858,47.393,50.147,71.45,53.769
1987,8,56.378,54.535,40.498,35.83,75.306,57.604,29.669,49.974,58.207,55.243,70.485,58.232,29.758,29.405,31.948,47.611,51.627,31.355,49.955,30.041,37.416,50.892,31.489,40.396,34.011,64.976,48.721,24.462,44.184,47.158,35.813,42.761,44.153,26.338,31.14,52.918,25.393,52.021,43.835,39.4,47.418,58.685,48.682,63.775,64.37,51.102,61.298,56.476,46.025,65.368,32.247,50.468,79.057,67.228,40.9,54.471
1987,9,12.178,43.992,15.017,28.236,35.158,28.008,15.873,25.495,20.45,4.5455,14.618,6.8396,44.182,11.691,13.582,16.558,47.664,16.723,26.356,10.452,19.867,29.769,19.506,24.334,43.379,23.371,23.769,21.609,19.275,20.521,24.119,25.149,14.836,4.5867,24.546,8.6572,27.043,41.708,24.291,20.81,11.969,55.006,30.534,31.377,34.165,40.465,37.749,34.466,8.3841,22.68,13.536,46.437,41.481,44.862,15.582,27.566
1987,10,24.704,81.992,2.5833,7.3394,24.739,12.16,18.194,24.53,4.4042,18.661,18.626,18.416,16.294,25.461,15.627,16.784,3.7758,17.286,5.7299,17.172,6.811,10.018,22.086,11.84,4.6423,25.187,8.629,4.5089,18.721,4.2034,14.114,11.429,6.2927,33.223,37.841,37.105,3.0775,12.109,1.7225,18.767,4.4789,9.1552,7.6567,3.3357,4.0928,61.013,0.95978,12.956,8.4146,6.4163,12.071,2.0624,19.469,37.863,4.2709,12.938
1987,11,14.393,22.928,31.492,62.982,12.752,4.1221,21.603,24.325,29.274,13.226,4.3786,9.7493,6.948,2.0031,13.642,11.317,17.015,20.811,11.074,22.189,34.84,2.0855,23.621,18.805,5.7392,6.8542,61.427,7.442,10,9.1043,3.0426,14.801,0.8065,24.862,17.846,13.73,13.685,19.133,5.939,13.715,1.1817,30.237,28.087,7.1785,4.768,12.807,26.538,15.828,11.079,13.305,21.377,0.65134,10.311,2.8081,35.193,13.532
1987,12,5.5011,12.213,25.86,8.9184,24.406,21.814,14.3,16.145,1.2492,33.096,30.774,5.0176,56.745,13.216,5.7537,20.836,1.0681,29.531,96.293,23.864,53.586,8.3624,58.965,38.81,2.7232,64.115,5.7712,26.575,50.117,0.7567,30.948,25.858,9.419,4.6041,43.952,0.53997,36.408,0,28.652,17.654,0.6739,96.198,15.934,38.566,5.2282,4.1599,7.3473,24.015,95.501,2.5119,46.029,16.993,33.704,19.13,8.921,31.827
1988,1,33.779,21.938,45.786,2.3461,5.7896,6.8539,12.274,18.395,29.642,4.1994,20.432,28.207,42.754,4.3078,52.606,26.021,22.391,26.681,47.999,3.5681,21.06,1.7268,18.928,20.336,2.9709,5.8784,62.682,10.771,29.588,18.956,3.8371,19.24,28.632,33.659,44.966,23.579,11.481,10.075,39.012,27.344,27.819,1.5604,57.3,12.412,74.446,34.907,5.7117,30.594,5.5732,19.431,47.223,50.684,16.713,1.3559,2.8325,20.545
1988,2,9.6743,10.195,11.681,11.034,19.287,1.4647,7.3743,10.102,24.646,14.412,34.239,25.866,8.2311,27.717,27.284,23.199,16.183,32.018,25.754,20.398,28.223,7.2889,33.622,23.355,8.8053,35.5,7.8343,17.894,24.029,20.605,23.107,19.682,7.2146,39.469,17.948,21.578,12.056,14.453,22.845,19.366,13.751,40.601,26.306,19.373,5.464,25.294,14.982,20.824,4.9275,46.533,16.446,30.796,34.877,4.5993,20.326,22.644
1988,3,7.5364,20.627,29.264,12.025,5.7451,1.8117,9.4108,12.346,8.5201,14.128,9.4681,14.548,7.4883,20.408,26.809,14.481,4.8186,2.3849,23.629,9.9359,6.7795,4.0145,7.0223,8.3692,9.1819,10.676,11.724,10.28,23.345,8.5043,7.7861,11.642,10.811,18.34,19.905,21.862,6.1923,13.655,6.8233,13.941,6.0305,3.9722,28.081,9.5629,9.3558,4.9023,8.883,10.113,0.99644,8.3149,14.897,4.263,9.747,7.612,2.1203,6.8501
1988,4,0,13.496,4.14,3.5335,0.54329,2.2962,4.5724,4.0831,0,0,8.0364,2.8254,0,0,3.9124,2.1106,1.9523,0.28619,1.768,10.972,2.7906,4.0312,0.99405,3.2564,0.31024,0,8.0743,3.0603,0.43938,1.0849,1.6133,2.0832,0.54196,0.21143,0.89578,0.49208,0.058066,1.1348,1.0065,0.62008,0.78264,2.3277,11.498,1.2573,4.7183,3.0883,5.3983,4.153,0,1.5686,4.1059,1.8728,7.2155,4.2216,1.9487,2.9904
1988,5,1.8222,1.3935,12.477,1.2438,0.58355,0.075828,3.584,3.0258,0.46497,5.3587,3.2729,41.708,2.6314,2.0865,2.1977,8.2457,0.26207,0.94636,3.7139,6.2569,0.98212,4.0101,3.6179,2.8271,1.4921,3.181,9.2358,9.4533,2.8381,3.9752,0.60502,4.3972,0,0,4.8999,8.3222,1.1268,21.13,2.8994,5.4826,0.065448,0.082755,1.769,3.161,4.3626,1.0685,2.594,1.8719,0.46855,1.4015,2.3286,0.44997,0.32877,0.0029175,4.2944,1.325
1988,6,0.52154,5.2974,4.1371,13.503,0.83797,12.675,9.6074,6.6542,0.66751,4.1253,22.312,32.917,1.201,3.2971,8.3169,10.405,0.67068,0.82676,0.72259,8.8434,10.765,18.085,11.975,7.4127,3.4082,23.903,63.248,3.4774,10.735,12.404,3.4089,17.226,0.39328,5.4934,9.3613,1.1638,1.4458,2.8621,6.5678,3.8982,4.6924,5.2144,3.082,16.44,10.346,3.6809,2.5999,6.5794,7.7715,5.893,5.1007,10.057,15.768,5.9663,2.9406,7.6425
1988,7,54.148,107.96,25.066,76.937,70.898,45.534,30.282,58.689,45.529,38.435,91.836,104.38,89.257,88.716,48.483,72.377,25.374,101.27,45.888,34.183,74.412,41.333,82.194,57.807,34.083,88.018,56.322,73.369,113.97,47.466,48.138,65.91,55.585,40.857,113.42,92.81,136.01,111.03,61.535,87.319,48.488,27.969,136.26,64.679,78.868,61.792,39.789,65.407,58.634,59.517,37.233,58.164,124.73,76.111,36.735,64.446
1988,8,30.387,55.008,56.741,71.157,27.688,55.738,49.373,49.442,44.133,60.502,28.191,70.729,55.249,54.748,29.224,48.968,29.849,81.282,31.385,77.207,76.836,65.102,83.065,63.532,51.845,62.104,46.221,56.315,55.37,53.893,65.673,55.917,56.336,56.138,44.018,57.955,52.549,63.778,80.451,58.746,45.525,36.794,39.628,61.994,65.707,87.311,63.385,57.192,35.258,45.643,64.105,69.756,68.531,44.452,68.971,56.674
1988,9,17.905,16.527,33.261,39.42,19.526,27.086,21.09,24.973,4.0489,8.7789,20.981,14.882,9.3632,28.018,8.0452,13.445,7.6513,17.68,4.0222,22.927,4.0001,16.257,13.334,12.267,12.408,34.569,22.876,32.576,4.2856,35.085,14.918,22.388,23.822,10.234,16.894,19.343,16.671,62.429,19.721,24.159,7.6324,29.636,47.627,26.177,34.168,12.265,18.354,25.123,11.519,13.338,31.117,11.393,22.645,24.424,95.407,29.978
1988,10,0.046218,0,12.176,28.082,1.0732,2.4136,9.3211,7.5873,0.38518,10.56,10.944,7.2842,5.1433,17.988,9.1084,8.7733,7.1777,0,15.285,7.0524,1.282,13.974,2.1066,6.6967,2.4691,3.4434,8.9729,4.6155,6.9876,3.5698,6.7812,5.2628,12.287,5.2338,14.157,22.753,6.4577,2.4451,23.793,12.447,7.4971,12.198,5.714,17.494,24.606,22.031,16.087,15.09,0,12.142,30.611,28.406,3.359,12.818,7.1833,13.503
1988,11,1.1733,1.1108,0.46689,2.3269,3.3171,7.3678,0.21766,2.2829,0.91925,3.2254,1.2642,2.2096,5.2617,0.17662,0.36142,1.9169,0.31525,2.7567,1.6969,0.020491,0.64648,0.49062,0.72886,0.95075,2.1279,0.57275,3.3512,0.59812,0.75954,0.082785,2.8992,1.4845,5.7402,6.3483,8.5965,0.33076,8.3003,0.66365,3.4996,4.7827,0.82416,50.119,3.4803,0.50568,11.957,10.545,13.26,12.956,7.7339,2.5826,2.6047,15.16,5.7706,3.4602,3.3565,5.8098
1988,12,2.3424,12.535,14.419,1.6855,3.2174,0.89953,39.117,10.602,10.2,2.0898,7.401,52.486,9.1986,1.8691,14.948,14.027,4.2498,18.42,3.4471,1.4041,10.299,0.96356,3.7649,6.0783,5.1596,17.301,2.4835,3.5287,2.7041,3.2932,26.844,8.7592,1.5182,10.185,13.265,6.1432,2.5077,2.1674,5.1487,5.8478,1.7555,5.6526,11.566,4.5608,13.633,10.097,3.9977,7.3232,2.2373,37.795,5.6978,10.445,5.8442,3.1627,13.108,11.184
1989,1,1.8412,0.92404,3.1222,0.95755,24.516,1.0223,1.5522,4.8479,11.13,5.368,2.3913,8.8446,0.98591,4.2235,12.513,6.4938,0.90304,8.6898,1.6195,32.798,0.88383,23.634,9.7182,11.178,1.4185,30.089,2.184,3.127,1.1848,0.88646,3.5501,6.0628,2.0429,3.7899,1.3679,8.8639,1.3975,18.922,26.921,9.0435,3.0492,22.4,2.2403,1.2985,0.88947,1.7684,1.7174,4.7662,5.4406,11.293,2.2792,24.673,10.784,3.5927,2.2231,8.6122
1989,2,0.40619,10.022,2.0955,9.5826,6.1751,4.1527,0.7792,4.7447,0.047739,5.992,1.054,0.55137,0.83387,4.4804,6.5627,2.7889,0.022647,36.76,9.5588,3.9621,16.558,0.43416,2.9512,10.035,5.18,12.52,15.055,5.0053,0.15094,2.02,4.9433,6.4106,0.023499,5.3341,22.388,10.683,0.67139,0.021303,0.022573,5.5921,1.8069,2.3306,0.18497,2.9498,5.4618,2.9848,0.17559,2.2706,0.03866,6.0312,10.592,4.1797,0.022082,4.8761,3.2912,4.1473
1989,3,6.3547,0.21602,3.4694,13.337,7.1058,0.18491,3.1533,4.8316,5.7986,4.9943,1.262,0.28917,9.3765,4.6001,0.26786,3.7984,0.96789,5.1366,5.1661,0.47814,6.0634,3.1685,1.0354,3.1451,0.7465,7.307,6.7799,0.72385,0.48577,0.39152,0.71155,2.4494,0.46829,8.3215,3.5704,4.2177,6.6846,1.0734,1.3179,3.6648,0.73773,16.38,2.5067,0.40064,2.4131,0.83167,1.8098,3.5828,3.3858,3.5864,1.307,1.9573,0.6059,0.37932,0.38853,1.6586
1989,4,0.99321,4.9978,0.15704,1.8232,9.5377,0.21879,0.16694,2.5564,0.20749,10.012,1.5191,0.354,0.32123,0.37044,0.28255,1.8667,0.060463,0.074384,0.1518,0.72698,6.0649,0.33711,0.069434,1.0693,0,16.706,0.070476,0,0.042425,0,0,2.4027,0.85176,3.0209,0,0,1.8043,1.3121,0,0.99843,0,1.2833,7.81,0,1.1127,0,0,1.458,0,35.339,0,0,2.4073,0,0,5.3924
1989,5,0.15283,2.5439,0.016165,0.22722,1.2546,1.6084,1.1637,0.99526,1.5041,0.094402,0,4.3689,0,0.36446,0.19063,0.93178,1.0452,9.4638,0.21376,1.65,0,10.673,1.5539,3.5143,4.0709,2.1123,0.062091,4.3075,2.3389,1.1959,0.25151,2.0484,0.90491,5.4198,0.24151,2.7826,0.79617,1.2744,1.3771,1.8281,0.071612,16.223,1.1041,5.6873,0.41382,6.8987,1.0079,4.4866,0.31437,27.949,0.9429,1.4452,0.27022,0.95174,0.32399,4.5997
1989,6,7.1449,4.4997,9.6471,15.869,8.9052,2.0772,2.4909,7.2335,2.7244,5.966,4.8423,1.2234,6.6098,4.347,12.415,5.4469,5.01,11.647,8.1408,3.2599,5.8262,4.1798,6.8864,6.4215,5.5545,2.9238,16.717,1.633,2.0746,27.501,7.923,9.1895,0.92165,13.744,1.3115,5.1511,2.6189,3.1056,13.858,5.8158,4.4303,4.9968,0.82106,3.807,28.941,6.1883,0.51998,7.1006,2.1147,11.091,8.9244,0.28292,13.018,6.3133,6.846,6.9415
1989,7,51.762,47.793,76.364,32.581,138.59,71.125,44.798,66.144,72.762,41.522,77.626,33.926,58.636,54.178,45.841,54.927,34.882,64.114,124.63,24.666,88.264,138.83,44.296,74.24,71.306,68.006,57.314,28.696,84.992,65.487,70.737,63.791,79.81,72.226,113.82,33.494,89.159,103.23,77.567,81.33,38.353,111.58,39.459,42.356,56.933,40.64,85.12,59.205,81.898,34.443,29.575,46.641,92.131,33.293,77.653,56.519
1989,8,45.403,40.804,47.093,65.568,82.706,47.809,59.895,55.611,52.002,44.931,54.782,49.159,58.905,79.59,42.992,54.623,58.843,29.114,68.094,48.492,59.542,60.589,59.157,54.833,71.691,55.395,33.426,55.657,58.147,64.955,32.336,53.087,79.268,51.727,55.593,70.048,59.217,37.922,59.57,59.049,60.845,48.567,67.831,63.679,52.196,61.38,29.304,54.829,41.598,65.092,31.105,61.468,31.77,60.478,78.783,52.899
1989,9,15.18,18.114,6.4401,11.723,15.837,44.748,20.367,18.916,29.929,33.896,6.5399,15.671,25.91,32.486,18.384,23.259,34.514,24.55,32.312,19.697,22.638,28.731,28.635,27.297,38.937,19.822,45.639,10.475,35.759,32.979,41.612,32.175,28.977,50.622,41.934,33.612,33.594,23.582,47.204,37.075,52.878,37.437,24.507,36.143,22.706,29.611,66.877,38.594,21.711,17.121,95.496,32.244,24.549,29.179,61.989,40.327
1989,10,7.554,16.655,18.65,3.2775,3.6301,15.367,11.385,10.931,9.5243,5.5811,3.9291,46.933,7.6795,9.5965,11.222,13.495,13.048,15.415,8.1389,8.0203,11.491,11.952,11.132,11.314,34.793,15.172,13.878,35.021,48.202,11.531,5.7704,23.481,10.312,17.45,9.4529,14.026,23.853,10.737,13.783,14.231,25.902,3.4277,19.056,10.591,10.393,23.793,14.525,15.384,5.106,5.5613,14.131,0.90263,7.3915,7.2408,34.284,10.66
1989,11,3.1492,12.488,13.252,6.464,19.446,16.185,12.888,11.982,0.71603,29.344,41.944,9.7805,20.293,5.4213,39.676,21.025,4.0838,14.226,20.889,22.343,12.077,7.9966,5.1144,12.39,9.2636,30.923,29.78,16.951,20.637,8.729,6.895,17.597,8.5105,3.6453,24.161,8.0876,16.033,8.5794,6.1664,10.74,14.377,45.131,32.326,20.43,14.758,8.1369,0.70229,19.409,22.184,22.941,20.887,0.47145,55.535,22.308,21.599,23.704
1989,12,45.618,25.612,12.238,26.672,20.225,3.2332,38.918,24.645,21.077,21.156,25.987,1.3449,2.3297,36.747,8.6341,16.754,40.852,9.5755,12.711,8.1872,1.7479,3.79,36.361,16.175,16.153,5.4085,32.432,13.333,22.711,22.09,1.0698,16.171,14.433,15.75,3.0704,1.9989,21.852,4.6422,97.088,22.691,13.55,10.922,9.6401,8.423,28.208,9.5034,9.7621,12.858,11.798,24.595,5.9667,42.86,9.4546,5.6832,62.51,23.267
1990,1,22.56,17.117,22.064,38.606,3.3557,13.896,19.213,19.544,42.274,27.696,12.464,26.317,24.855,41.061,17.146,27.402,34.002,43.322,15.309,4.3564,36.261,23.027,19.69,25.138,9.3423,59.582,16.488,4.9702,5.7267,28.681,4.2731,18.438,19.477,1.2988,8.6993,21.314,14.786,1.6765,16.582,11.976,23.222,4.2611,14.183,13.788,16.142,19.331,2.5646,13.356,8.1341,69.399,9.6673,3.7929,61.275,20.475,35.233,29.711
1990,2,19.903,12.554,31.929,32.839,27.739,38.339,24.991,26.899,12.922,11.371,23.739,27.313,11.231,9.6889,22.938,17.029,18,46.18,16.993,20.973,31.057,42.931,24.041,28.596,15.251,18.065,24.336,3.8641,13.775,22.346,10.349,15.427,8.3641,33.745,23.232,33.203,32.201,22.935,21.362,25.006,12.09,14.307,18.663,19.918,15.18,0.74862,3.2664,12.025,17.484,21.909,26.707,14.624,20.67,30.976,8.7004,20.153
1990,3,10.186,22.425,12.347,18.279,31.2,20.22,16.384,18.72,17.895,5.8497,18.795,31.53,12.721,26.275,13.754,18.117,14.07,7.9855,12.805,7.9034,11.117,8.0295,13.477,10.77,5.0083,10.616,7.6254,7.7954,34.66,29.663,27.065,17.49,5.3399,33.548,10.379,8.2708,0.76848,15.633,7.1298,11.581,5.4888,7.0299,9.2859,9.5092,6.7386,6.6983,6.1989,7.2785,2.9713,9.3649,5.3368,13.148,13.674,7.418,7.7524,8.5237
1990,4,18.055,18.883,5.34,4.2259,10.598,6.4537,6.0654,9.9459,7.9355,1.4423,8.0602,9.2938,13.43,5.742,0.7178,6.6602,2.254,14.733,20.889,13.092,12.131,14.147,1.7727,11.288,5.2096,5.9079,2.3207,6.9578,9.5951,15.805,14.928,8.6749,5.7078,17.847,19.417,14.086,1.9339,2.3023,15.938,11.033,0.84708,22.119,12.04,0.30192,2.7424,13.848,7.9369,8.548,3.0677,3.4476,21.338,1.6731,0.68588,1.4486,1.4726,4.7334
1990,5,2.624,5.4746,6.9581,12.676,1.0355,1.6158,19.464,7.121,8.0053,2.7264,11.628,3.0926,3.4944,5.3877,11.716,6.5786,1.0923,4.2043,20.787,5.7063,14.509,4.3609,0.018055,7.2397,3.226,3.3299,3.8848,0.99044,3.4204,0.24418,5.4252,2.9316,0.85107,17.393,6.7791,6.999,0.2679,20.004,8.5562,8.6929,4.0603,4.7032,0.49999,5.3907,13.364,7.3197,3.817,5.5935,4.8688,0.81312,5.2321,0.392,0.83223,2.0704,5.1118,2.7601
1990,6,6.4287,2.5974,5.5922,41.802,36.453,6.5512,16.665,16.584,14.703,3.938,17.581,2.2119,4.4538,43.252,27.646,16.255,31.419,4.4574,12.928,5.1291,14.448,18.024,9.2839,13.67,25.868,1.2011,30.477,26.543,2.2336,4.976,12.658,14.851,21.122,1.6172,32.506,21.235,1.7924,12.95,44.394,19.374,24.773,1.6925,17.713,3.1673,1.3044,11.131,19.889,11.381,24.882,2.6028,33.645,13.89,3.1895,3.3256,26.008,15.363
1990,7,66.887,41.37,55.431,82.618,61.108,51.181,54.177,58.967,53.893,66.417,48.227,67.598,59.201,68.208,66.402,61.421,43.861,36.153,66.026,37.292,28.985,60.151,63.149,47.945,73.714,58.08,93.178,47.154,61.743,87.611,53.003,67.783,52.852,65.418,59.551,52.541,55.695,57.79,81.219,60.724,47.296,44.528,107.33,47.424,48.167,97.687,52.911,63.62,42.983,55.679,93.001,55.998,50.903,25.112,44.585,52.609
1990,8,56.286,59.739,62.245,33.346,50.111,52.447,68.071,54.607,41.74,40.117,68.502,69.191,64.374,46.462,50.768,54.451,57.767,67.787,32.492,59.565,62.413,70.794,77.107,61.132,49.14,28.744,53.516,47.238,64.834,45.267,75.197,51.991,54.271,43.991,56.134,24.808,67.115,49.168,43.527,48.43,66.091,57.372,56.639,53.418,34.787,49.784,52.516,52.944,59.204,29.085,83.316,30.991,78.241,66.73,60.382,58.278
1990,9,41.769,40.721,32.052,41.877,54.544,21.732,40.366,39.009,19.517,58.49,16.203,34.306,16.846,91.004,17.227,36.228,34.527,42.225,28.284,33.408,59.113,45.876,8.4386,35.982,18.698,52.486,73.573,19.337,20.159,16.498,44.372,35.018,16.873,97.067,12.235,20.299,97.098,25.265,35.771,43.515,22.721,39.381,41.199,21.096,37.801,16.71,19.086,28.285,18.484,29.183,63.046,31.434,26.101,21.95,27.142,31.049
1990,10,23.751,49.369,8.7767,42.692,58.724,60.773,12.961,36.721,15.399,31.609,25.649,30.691,15.21,11.64,34.036,23.462,15.82,32.929,11.748,21.024,19.174,19.739,22.777,20.459,11.825,57.744,36.906,10.947,28.916,17.229,27.71,27.325,18.061,36.183,83.672,12.362,4.3102,19.255,23.959,28.257,5.9769,22.73,117.11,18.842,16.856,12.331,41.099,33.564,14.14,48.802,12.393,18.884,10.912,30.367,31.686,23.884
1990,11,14.168,18.285,6.4805,15.214,12.153,12.866,20.531,14.243,0.49295,35.72,14.335,6.3721,28.142,12.657,21.122,16.977,34.153,37.379,62.647,21.269,12.543,28.217,48.919,35.018,12.05,10.457,16.331,20.166,24.454,0.0011208,12.3,13.68,9.8353,13.546,25.362,14.826,12.726,10.773,13.281,14.336,10.404,29.916,30.982,20.777,25.798,5.7357,35.897,22.787,11.627,44.371,11.111,12.333,38.15,28.801,18.974,23.624
1990,12,8.6524,8.8445,40.836,24.808,82.502,95.455,10.708,38.829,24.083,11.937,50.115,35.705,43.826,55.439,25.423,35.218,13.462,11.823,47.547,9.1842,70.207,21.348,47.873,31.635,10.4,95.198,38.277,54.957,77.332,39.041,6.1833,45.913,14.756,0.032807,8.1437,20.539,8.838,16.955,61.492,18.679,25.793,84.047,4.3638,60.186,22.605,16.077,65.815,39.841,15.482,29.652,23.775,21.379,34.595,7.4636,18.152,21.5
