year,month,CFSv2_1,CMC1_1,CMC2_1,GFDL_1,NASA_GEOS5v2_1,NCAR_1,GFDL-FLOR_1,ENSMEAN_1,CFSv2_2,CMC1_2,CMC2_2,GFDL_2,NASA_GEOS5v2_2,NCAR_2,GFDL-FLOR_2,ENSMEAN_2,CFSv2_3,CMC1_3,CMC2_3,GFDL_3,NASA_GEOS5v2_3,NCAR_3,GFDL-FLOR_3,ENSMEAN_3,CFSv2_4,CMC1_4,CMC2_4,GFDL_4,NASA_GEOS5v2_4,NCAR_4,GFDL-FLOR_4,ENSMEAN_4,CFSv2_5,CMC1_5,CMC2_5,GFDL_5,NASA_GEOS5v2_5,NCAR_5,GFDL-FLOR_5,ENSMEAN_5,CFSv2_6,CMC1_6,CMC2_6,GFDL_6,NASA_GEOS5v2_6,NCAR_6,GFDL-FLOR_6,ENSMEAN_6,CFSv2_7,CMC1_7,CMC2_7,GFDL_7,NASA_GEOS5v2_7,NCAR_7,GFDL-FLOR_7,ENSMEAN_7
1991,1,6.9388,8.1329,7.3411,7.2166,5.313,6.3078,6.4074,6.8082,7.4407,6.7996,6.8431,6.5484,6.4586,6.4708,7.4129,6.8534,8.4568,6.569,6.2181,6.3904,6.0984,5.9994,7.303,6.7193,8.2025,6.8632,6.8685,5.0681,5.5518,6.9135,5.9009,6.4812,7.2476,7.0899,6.573,6.0957,6.7528,5.2171,6.2241,6.4572,8.5087,7.2477,7.0297,5.702,5.912,6.3516,5.91,6.666,8.0753,4.7425,8.1258,5.4034,6.7786,7.2385,7.1235,6.7839
1991,2,9.0056,9.4503,8.0198,8.9848,7.8116,8.3391,7.9853,8.5138,8.6409,9.9745,8.7185,10.801,8.4242,9.3619,8.5913,9.216,8.9339,8.3771,8.3507,9.3677,8.4723,8.2518,8.5068,8.6086,10.591,8.9813,8.8559,8.6272,8.0618,8.9643,8.476,8.9368,9.3164,9.8139,8.9829,8.7326,9.0145,9.4495,9.2136,9.2176,9.62,8.2893,9.8258,7.286,8.0742,9.9654,8.462,8.789,9.6324,9.0114,8.7271,8.5765,8.6644,7.3829,8.4239,8.6312
1991,3,11.424,10.502,11.197,11.897,10.695,11.819,11.548,11.298,11.643,11.491,11.002,12.473,10.788,11.642,11.863,11.557,10.988,11.975,10.998,11.365,11.376,11.505,11.201,11.344,11.257,11.129,11.846,11.508,10.615,10.615,11.222,11.17,12.607,13.156,11.284,10.921,10.469,11.01,10.852,11.471,12.726,10.575,11.441,11.397,10.59,11.928,10.627,11.326,11.822,9.8838,11.586,10.785,11.128,11.882,10.903,11.141
1991,4,15.169,15.83,14.579,15.343,14.716,15.449,14.816,15.129,15.022,14.477,14.965,15.949,14.632,15.835,14.542,15.06,15.954,15.11,15.393,14.773,14.213,14.405,14.392,14.891,15.671,15.458,15.08,16.054,13.921,14.661,15.551,15.2,16.344,13.724,14.67,14.656,14.056,15.965,15.315,14.961,15.195,15.851,14.797,15.029,14.965,15.051,15.656,15.221,15.941,14.781,14.636,14.646,13.752,15.637,13.932,14.761
1991,5,20.33,21.254,19.486,19.125,19.185,20.174,18.997,19.793,20.137,20.608,18.808,20.164,19.207,19.263,19.172,19.623,19.625,19.5,19.077,18.877,18.956,20.284,19.398,19.388,20.566,22.043,19.367,19.79,19.28,20.095,18.977,20.017,19.508,20.272,19.345,19.784,18.965,19.062,18.873,19.401,20.409,19.048,20.043,19.445,18.693,20.191,19.138,19.567,19.928,20.349,19.66,19.506,18.73,19.589,19.02,19.54
1991,6,25.33,23.939,23.485,24.2,24.192,23.68,24.055,24.126,26.226,24.801,25.019,25.18,24.122,25.036,24.137,24.931,25.219,25.694,24.949,25.816,24.301,23.76,24.168,24.844,25.997,25.732,24.457,25.218,24.444,25.211,24.387,25.064,25.667,26.723,24.672,24.129,24.551,24.584,24.319,24.949,24.956,23.203,24.555,24.829,24.198,23.981,23.858,24.226,25.522,24.723,24.375,24.431,25.969,23.937,24.294,24.75
1991,7,26.841,26.669,26.848,26.194,26.553,25.939,25.562,26.372,26.636,25.074,26.079,26.183,26.503,26.476,25.054,26.001,26.527,26.784,26.629,26.236,25.949,26.258,25.685,26.295,26.683,26.803,26.366,26.869,26.906,26.355,26.163,26.592,27.049,26.738,26.312,26.898,25.965,26.521,25.744,26.461,26.916,26.53,26.629,26.25,27.214,26.519,25.362,26.488,27.149,26.282,26.828,26.452,27.03,25.664,25.362,26.395
1991,8,25.376,25.347,24.898,24.414,26.255,24.064,24.415,24.967,25.481,26.383,24.757,25.787,26.032,25.311,24.656,25.487,25.428,24.716,24.421,26.684,24.838,25.08,24.93,25.157,25.196,24.335,25.192,26.068,24.868,24.992,24.246,24.985,25.326,24.266,24.504,25.321,26.155,24.423,25.363,25.051,25.199,25.027,25.305,25.287,25.094,24.463,25.142,25.074,24.912,23.412,24.922,26.499,25.749,24.688,24.602,24.969
1991,9,22.076,22.28,22.603,23.058,22.592,22.152,22.313,22.439,23.013,23.506,22.566,23.178,23.559,21.082,21.984,22.698,22.613,22.645,22.328,23.684,22.408,21.873,22.136,22.527,23.114,22.876,23.029,23.561,21.359,22.218,22.301,22.637,23.04,21.582,22.044,23.772,21.985,22.695,20.752,22.267,22.679,20.912,22.87,23.411,24.195,21.867,23.352,22.755,22.088,21.523,22.366,21.76,22.534,21.244,22.044,21.937
1991,10,16.925,18.224,15.147,16.729,16.881,15.695,16.507,16.587,16.889,18.002,17.337,18.001,17.641,15.991,16.612,17.211,16.354,16.951,16.246,15.605,16.8,15.387,15.715,16.151,17.844,16.649,17.407,16.611,16.705,15.164,16.063,16.635,17.074,17.042,16.426,17.199,16.312,15.598,15.758,16.487,16.871,15.939,16.28,17.158,17.137,15.664,15.699,16.393,16.41,16.598,17.086,17.245,17.171,16.261,16.586,16.765
1991,11,9.713,10.757,9.6562,10.222,11.219,9.1698,9.4925,10.033,11.055,9.8962,8.5576,10.475,10.444,8.9554,10.635,10.003,9.9337,10.8,11.111,10.026,10.901,8.2258,9.7201,10.102,11.23,9.6358,10.579,9.0641,10.962,9.3169,8.3384,9.8752,10.686,9.9488,9.153,10.735,9.6988,8.2255,8.3321,9.5398,10.27,11.091,8.952,11.784,11.001,9.5272,9.7228,10.335,10.177,10.811,9.8922,11.287,10.144,9.8972,9.991,10.314
1991,12,7.6155,5.8178,5.5422,5.7346,5.9745,5.9825,5.8624,6.0756,5.992,7.8963,6.6222,5.3703,6.1942,5.7341,5.1807,6.1414,6.582,6.6928,5.6573,6.0033,7.5415,5.1168,5.7426,6.1909,5.4381,5.1358,6.0897,6.2878,6.9154,5.4861,5.2068,5.7943,6.764,6.496,5.2227,5.6033,6.6452,5.1597,5.1503,5.863,7.3395,5.2467,6.4444,5.4227,5.1445,5.4009,4.9062,5.7007,6.7637,5.8803,5.6263,6.8715,5.7327,5.5558,5.2851,5.9593
1992,1,5.6763,4.9476,4.8702,4.8203,6.5998,6.1271,5.8907,5.5617,6.4639,7.9595,5.7849,5.5421,5.2009,4.9131,5.7403,5.9435,6.0977,8.5589,5.4216,6.0372,5.2401,4.8929,4.9541,5.8861,6.7621,6.9101,5.5145,6.936,5.9556,5.4404,6.0978,6.2309,5.2075,6.4561,5.6597,6.3816,5.5817,4.8735,5.3029,5.6376,7.5333,7.1027,5.0929,5.2063,7.9088,4.7347,4.7273,6.0437,5.8511,6.9432,5.4389,4.7262,6.0478,5.3537,5.0883,5.6356
1992,2,7.277,9.1739,7.3954,7.7436,7.4163,6.9735,8.6483,7.804,7.4205,9.1007,6.9913,6.9281,7.6496,6.8956,7.2026,7.4555,7.772,9.7107,8.4817,7.3159,7.418,7.1981,7.6527,7.9356,8.1016,9.5833,7.7421,8.1823,7.18,6.8936,7.3912,7.8677,8.5888,9.1106,8.8717,7.003,7.4825,7.0889,7.3149,7.9229,7.4765,8.0613,7.6863,7.5447,7.7514,6.8943,7.1613,7.5108,8.8065,7.3931,7.4318,7.8863,7.5331,7.2455,7.2749,7.653
1992,3,10.381,10.911,9.6678,10.853,10.233,10.241,10.624,10.416,10.207,9.6823,9.8128,9.8179,9.8696,9.642,11.054,10.012,10.59,10.745,10.43,10.491,11.156,10.295,10.399,10.587,11.11,10.69,10.281,11.162,11.349,10.36,10.335,10.755,11.179,11.377,10.525,10.493,10.815,10.541,10.406,10.762,11.011,10.841,11.13,10.603,10.221,10.402,10.168,10.625,10.715,11.767,10.96,10.444,10.581,10.24,10.532,10.748
1992,4,13.365,13.467,13.745,13.64,13.623,14.158,13.979,13.711,13.247,13.178,11.662,12.854,13.862,13.692,11.78,12.896,13.792,14.586,11.663,11.659,14.056,11.66,14.102,13.074,13.889,13.974,11.718,13.025,15.162,11.717,13.327,13.259,14.263,14.06,13.96,13.979,14.9,14.008,13.547,14.102,15.806,16.058,13.431,13.616,14.742,14.243,11.776,14.239,14.76,15.48,13.861,13.597,14.343,12.828,13.154,14.003
1992,5,18.67,19.002,18.482,18.48,18.592,18.563,19.004,18.685,18.685,18.999,18.48,18.479,18.621,18.533,18.485,18.612,18.699,18.562,18.611,18.536,18.66,18.51,18.644,18.603,18.663,18.592,18.48,18.494,18.604,18.533,18.638,18.572,19.732,19.342,18.488,18.513,19.097,18.544,18.565,18.897,19.597,21.826,18.589,18.649,19.117,18.548,18.704,19.29,20.031,19.617,18.551,18.546,19.267,18.579,18.515,19.015
1992,6,24.901,24.138,23.034,23.035,23.533,23.029,24.353,23.718,24.409,23.284,23.695,23.304,23.141,23.274,23.719,23.547,24.893,24.263,23.028,23.027,23.035,23.026,23.087,23.48,24.002,24.303,23.154,23.339,23.028,23.026,23.69,23.506,24.046,23.426,23.032,23.027,23.592,23.034,23.577,23.391,24.611,24.303,23.233,23.218,24.797,23.217,23.61,23.856,24.76,24.141,23.813,23.217,25.19,23.217,23.727,24.009
1992,7,25.755,25.187,26.27,25.045,26.068,25.526,25.655,25.644,26.208,25.476,25.815,25.202,25.463,25.327,26.304,25.685,26.77,26.994,25.062,25.04,25.258,25.209,25.521,25.693,26.639,26.937,25.07,25.065,26.078,25.04,26.273,25.872,26.289,25.938,25.494,25.727,25.295,25.044,26.69,25.783,26.171,26.352,25.041,25.143,26.374,25.219,26.705,25.858,26.514,26.548,25.171,25.147,26.587,25.141,26.204,25.902
1992,8,24.468,23.746,23.46,23.909,24.216,23.51,23.435,23.82,23.818,23.419,24.177,23.688,24.341,23.765,24.267,23.925,23.988,24.379,23.419,23.835,24.368,23.419,24.873,24.04,24.851,24.408,23.42,24.965,24.436,23.455,24.803,24.334,25.273,24.411,23.429,24.685,24.983,23.418,24.924,24.446,24.778,25.003,24.219,25.747,24.458,23.421,24.917,24.649,25.533,25.326,24.945,24.193,25.297,24.467,25.211,24.996
1992,9,21.692,21.277,21.282,20.713,20.877,21.133,20.709,21.098,21.367,21.242,22.064,21.125,20.755,20.695,20.689,21.134,20.689,20.689,21.339,20.783,20.702,21.846,21.026,21.01,21.417,20.777,21.003,20.98,20.826,20.869,21.099,20.996,22.141,23.035,20.69,22.403,22.046,20.689,21.568,21.796,21.155,22.012,22.383,20.694,21.659,20.688,21.225,21.403,22.518,21.414,20.854,21.816,20.919,20.688,22.565,21.539
1992,10,15.499,16.16,15.954,15.03,15.778,16.154,15.794,15.767,15.965,15.882,16.518,15.622,16.156,15.155,15.179,15.782,16.242,16.189,16.74,16.438,15.67,15.98,15.032,16.042,15.116,16.1,16.317,15.749,15.65,15.852,15.032,15.688,16.494,16.058,15.06,15.142,15.551,15.709,15.958,15.71,16.468,16.093,15.032,15.805,16.173,15.989,16.068,15.947,16.036,16.412,16.165,15.697,16.331,15.031,17.156,16.118
1992,11,9.8745,9.9948,10.009,10.231,10.545,8.2826,9.6653,9.8003,9.7039,10.516,8.7252,9.9228,10.351,9.8683,8.3259,9.6305,10.695,12.039,9.9022,9.4246,9.619,10.044,9.3687,10.156,9.2602,9.4852,9.2113,9.8322,10.696,9.6972,9.799,9.7115,10.276,12.861,9.945,9.129,8.2834,11.036,9.7564,10.184,9.2746,10.271,9.9634,8.6424,9.9611,8.7682,8.84,9.3887,9.3923,10.004,8.7633,9.2823,10.116,8.3286,8.2852,9.1674
1992,12,6.2474,6.7006,5.6141,5.8954,6.6924,5.1716,6.1019,6.0605,5.8591,8.1932,6.6038,6.9712,7.5186,5.436,6.5243,6.7295,5.6887,6.1897,7.1431,5.6445,6.2167,6.774,5.4555,6.1589,5.8457,5.5053,5.1522,6.1009,8.0114,6.457,5.7973,6.1242,5.8793,5.3281,6.2765,6.138,6.3655,5.7694,6.3993,6.0223,6.7798,5.989,5.1317,6.5931,5.8289,5.3661,5.8995,5.9412,6.5152,7.1525,4.8809,5.4411,5.183,5.9634,4.8775,5.7162
1993,1,6.8071,6.6997,6.1464,6.4312,6.3495,5.0397,7.6714,6.4493,6.8014,8.3287,5.6871,5.9616,6.8967,7.0184,5.5421,6.6052,6.3601,7.7158,5.7563,6.8931,6.9822,6.3749,5.9673,6.5785,7.5051,6.928,6.5949,5.2543,6.5791,6.4124,5.4371,6.3873,5.697,6.3527,6.2531,6.7513,6.2559,6.3755,5.4829,6.1669,7.0264,7.266,6.9504,5.8648,6.6432,6.0713,6.8046,6.6609,6.0278,8.4633,5.144,7.6997,6.1318,6.9026,5.9398,6.6156
1993,2,8.0805,6.9704,7.1979,8.723,7.3076,8.0361,9.1291,7.9207,8.0714,7.5901,6.9645,8.6576,9.0906,7.2606,8.8609,8.0708,8.6704,8.1676,7.4647,7.0445,8.9169,7.31,7.7679,7.906,8.8148,9.0842,7.3166,7.6691,9.1925,7.6787,7.2136,8.1385,9.0209,10.398,7.9793,7.4884,8.4229,8.2586,7.2777,8.4065,8.8157,7.9347,6.9223,7.3718,8.4309,8.0044,8.3754,7.9793,9.3341,9.1684,7.0529,6.922,7.8384,7.2714,8.3485,7.9908
1993,3,10.626,9.625,9.8318,11.117,10.542,9.8187,10.493,10.293,11.104,9.8637,10.09,10.075,10.192,11.002,10.999,10.475,11.542,10.173,9.8884,10.107,10.523,10.709,11.051,10.571,11.011,11.595,10.192,10.837,11.115,9.9851,10.492,10.747,12.269,11.433,10.013,10.556,11.101,9.8885,10.179,10.777,11.48,11.437,10.427,11.246,11.413,9.6676,10.951,10.946,11.637,9.6554,10.017,10.62,11.248,12.034,10.395,10.801
1993,4,14.347,11.684,12.932,14.585,11.749,12.986,13.483,13.109,14.56,11.685,13.06,14.722,13.611,14.209,13.524,13.624,15.866,11.686,14.154,14.257,13.917,14.971,14.755,14.229,16.442,13.375,13.518,14.195,14.228,13.728,15.073,14.365,15.097,13.135,13.908,15.649,14.382,14.647,13.57,14.341,14.745,14.145,14.185,14.778,15.075,11.734,14.383,14.149,15.392,15.315,14.75,15.396,15.436,14.746,13.839,14.982
1993,5,18.848,18.44,18.503,18.896,18.548,18.822,18.637,18.671,18.789,18.438,18.649,18.619,18.562,19.297,18.608,18.709,19.558,18.439,18.509,18.751,18.886,18.45,18.798,18.77,19.77,18.439,18.91,18.756,18.649,19.764,18.6,18.984,19.441,18.485,18.88,18.855,19.374,19.368,19.093,19.071,20.581,18.481,19.277,19.608,20.21,19.567,18.852,19.511,20.188,19.502,19.429,18.762,19.386,18.785,18.67,19.246
1993,6,23.961,23.429,23.681,24.449,22.994,23.799,23.547,23.694,23.923,22.985,23.14,24.066,23.778,24.006,23.719,23.659,23.879,23.619,23.279,24.164,23.162,24.351,23.914,23.767,24.577,22.984,23.507,23.997,24.051,23.289,24.216,23.803,24.366,23.009,23.942,23.672,22.997,25.463,24.036,23.926,24.587,24.891,23.676,23.993,24.596,24.795,24.077,24.373,24.923,24.986,23.199,25.652,24.605,24.203,24.178,24.535
1993,7,25.607,25.293,25.363,25.189,25.544,25.339,25.771,25.444,25.578,25.994,26.149,25.414,26.49,25.015,26.011,25.807,25.838,25.979,25.077,25.502,26.015,25.896,26.156,25.78,25.365,25.555,25.595,25.827,25.688,26.911,26.133,25.868,26.334,25.015,26.202,25.973,26.295,25.763,26.468,26.007,26.079,25.441,25.165,25.755,25.976,25.463,26.211,25.727,26.272,26.301,25.225,25.618,26.09,25.932,25.91,25.907
1993,8,24.233,24.567,24.882,24.384,24.266,23.625,24.659,24.374,24.06,24.058,24.553,24.392,24.603,23.396,24.532,24.228,24.537,24.422,24.261,24.838,25.175,23.994,25.735,24.709,24.375,24.957,23.982,24.989,24.791,24.234,25.337,24.667,24.315,23.401,24.259,25.048,24.7,24.998,25.425,24.592,24.321,23.413,23.896,23.909,25.089,25.003,25.616,24.464,24.63,25.603,24.259,24.18,24.957,24.012,24.634,24.611
1993,9,20.887,21.207,21.847,21.026,21.432,21.162,21.52,21.297,20.942,20.883,21.14,20.817,20.906,20.987,20.834,20.93,21.035,21.547,21.944,22.331,20.841,21.172,21.943,21.545,21.102,22.513,21.131,22.017,22.365,22.077,22.429,21.948,20.715,22.88,21.882,21.595,21.315,23.424,21.338,21.878,20.904,23.824,20.829,22.143,21.46,21.671,21.135,21.709,22.305,20.961,21.512,21.861,21.192,20.924,23.494,21.75
1993,10,16.213,17.207,15.875,15.645,16.221,15.76,16.761,16.24,16.145,16.745,16.36,15.307,15.938,16.206,15.977,16.097,15.721,16.042,16.019,15.221,15.77,15.073,16.174,15.717,15.699,16.308,17.331,15.946,15.835,15.525,16.47,16.159,15.956,17.262,15.116,16.144,16.528,16.687,15.595,16.184,15.229,17.272,15.953,15.13,16.517,16.165,15.716,15.998,15.114,16.689,15.068,16.454,16.661,17.088,16.1,16.168
1993,11,8.9562,9.8672,9.2333,10.372,9.6545,9.842,11.019,9.8492,9.1938,10.063,9.6622,10.788,9.4717,10.163,10.469,9.973,8.2257,10.509,9.74,10.505,11.041,9.6632,8.6225,9.7582,9.137,10.683,9.3533,10.707,10.158,11.114,10.802,10.279,9.8543,10.356,10.581,9.2428,9.0439,11.088,10.678,10.121,8.2869,10.271,9.6742,10.477,9.59,9.7946,8.5112,9.515,8.223,11.365,10.107,11.162,8.8465,8.7873,9.4785,9.7099
1993,12,5.4745,5.471,5.9917,6.415,6.2711,4.8697,5.8157,5.7584,5.5975,5.8787,5.468,5.7959,5.6008,5.1236,6.3263,5.6844,5.2633,5.5936,6.3778,5.1919,6.4886,5.697,6.1481,5.8229,5.5976,6.1308,5.5054,4.8747,6.2257,6.8233,5.9743,5.876,5.4707,6.5727,6.033,5.9754,5.6167,7.5698,6.4336,6.2388,5.4747,8.4906,5.6467,5.9987,6.6037,6.7002,6.4203,6.4764,5.2965,5.2427,5.3448,5.7918,5.3299,5.9325,5.528,5.4952
1994,1,6.4314,6.3994,6.3412,6.6494,5.9591,5.4459,5.5492,6.1108,5.7085,5.0155,4.9538,5.6015,5.4111,7.0402,6.2875,5.7169,5.0346,6.3753,4.9858,5.5078,5.9151,4.9699,5.6351,5.4891,5.2756,6.6298,5.9533,5.0745,5.2333,7.2433,6.2335,5.9491,6.5578,8.0517,5.7762,5.4727,6.615,6.7826,7.4252,6.6687,6.6123,8.4586,6.1378,6.0431,7.0413,7.2313,5.6067,6.733,5.2295,6.8277,5.7315,7.1824,5.073,7.6834,5.6271,6.1935
1994,2,8.5091,8.7885,7.3118,7.5259,8.0369,7.5579,7.7577,7.9268,8.4738,7.2989,8.1604,8.2651,8.82,7.4657,8.1523,8.0909,8.386,8.8714,7.8613,8.818,7.4199,8.995,8.4959,8.4068,8.3986,9.2762,8.654,9.2018,9.2749,7.82,9.3162,8.8488,8.2414,8.1373,7.9301,8.3623,9.4769,9.4273,9.3307,8.7008,7.8785,9.4402,7.7639,7.8917,9.0937,8.1016,8.6292,8.3999,9.0469,10.206,8.9994,8.752,8.4157,9.0096,8.7208,9.0215
1994,3,11.332,12.53,12.021,10.9,11.354,10.69,10.927,11.393,10.757,11.828,11.338,11.154,11.71,10.633,10.716,11.162,11.078,11.946,11.002,10.601,10.837,10.636,12.375,11.211,10.406,11.654,10.88,11.681,11.189,11.847,10.964,11.232,11.221,9.8772,11.214,11.236,11.083,10.902,11.257,10.97,11.515,11.966,11.627,11.353,11.053,11.633,12.061,11.601,11.073,12.291,10.6,11.294,11.865,11.239,11.387,11.393
1994,4,16.718,16.707,14.907,15.07,16.324,16.504,14.492,15.818,15.042,15.719,15.59,14.774,16.333,13.176,14.728,15.052,15.425,15.753,15.852,14.944,15.441,14.83,13.746,15.141,15.759,15.348,15.846,14.594,14.045,14.647,15.428,15.095,15.641,15.421,16.241,15.22,15.066,16.076,15.335,15.571,17.291,13.703,15.994,14.879,16.639,15.671,15.039,15.602,14.822,15.449,15.24,15.78,14.465,15.123,15.26,15.163
1994,5,20.458,18.82,19.616,19.246,19.543,18.921,19.2,19.401,21.258,21.452,19.468,19.143,19.851,20.296,19.144,20.088,19.04,20.899,20.952,19.997,20.339,19.213,18.956,19.914,19.197,19.12,19.812,19.394,20.287,19.557,18.937,19.472,19.393,20.153,19.921,19.394,19.228,20.042,19.033,19.595,19.479,21.973,19.805,19.564,18.903,20.508,19.152,19.912,20.903,18.743,20.747,19.327,19.312,20.431,19.931,19.914
1994,6,24.796,25.08,24.255,24.35,24.742,24.949,24.586,24.68,24.718,23.595,23.467,24.167,24.091,25.695,24.289,24.289,24.666,23.893,24.101,24.486,24.806,25.066,24.228,24.464,23.96,25.076,25.05,24.652,24.813,25.025,24.19,24.681,24.139,25.357,24.656,24.922,25.111,25.944,24.012,24.877,25.087,24.047,24.143,24.855,24.479,25.45,24.585,24.663,24.564,23.245,26.1,25.754,24.911,25.799,24.11,24.926
1994,7,25.505,26.502,25.158,26,26.116,26.311,26.062,25.951,26.281,26.266,25.053,26.344,25.31,25.985,26.176,25.917,26.009,25.147,26.382,25.162,25.765,26.03,26.095,25.799,26.013,24.976,25.302,25.916,26.329,26.504,25.301,25.763,25.765,26.221,26.333,26.257,26.014,26.272,25.924,26.112,25.948,26.422,25.876,25.536,25.68,26.131,26.147,25.963,25.756,25.252,25.992,25.871,25.044,26.178,25.965,25.722
1994,8,24.064,25.243,24.794,25.211,24.545,24.333,23.407,24.514,24.542,24.438,24.896,24.334,24.207,24.451,24.144,24.43,24.721,23.82,24.552,24.716,24.02,24.385,24.752,24.424,24.751,24.311,24.832,23.333,23.961,24.621,23.335,24.163,23.866,23.978,24.708,23.969,24.734,24.788,23.399,24.206,24.544,24.236,24.256,24.672,24.207,25.074,24.196,24.455,24.252,24.045,25.177,25.104,24.32,24.596,24.264,24.537
1994,9,21.181,21.276,22.678,21.269,22.495,21.159,21.826,21.698,21.257,21.783,21.676,23.341,21.34,22.168,21.273,21.834,21.559,21.988,20.754,23.32,21.92,20.794,21.227,21.652,22.217,21.25,21.481,21.812,21.221,20.764,21.341,21.441,22.446,20.668,22.045,21.933,21.12,21.966,20.879,21.58,21.854,23.413,22.515,20.959,21.464,22.018,21.817,22.006,22.061,22.653,22.019,21.414,20.95,21.52,22.175,21.827
1994,10,16.631,16.92,16.153,17.152,17.416,16.809,16.207,16.755,16.899,16.604,16.762,16.052,15.178,17.049,16.27,16.402,16.781,16.11,18.147,16.802,17.186,17.159,15.933,16.874,15.891,17.071,15.829,16.53,16.49,16.532,16.242,16.369,16.089,17.358,16.329,16.164,15.859,15.923,16.335,16.294,15.104,15.117,16.219,16.226,15.999,17.811,15.07,15.935,16.547,16.33,16.221,15.74,15.921,16.14,17.314,16.316
1994,11,10.087,9.6761,8.7546,8.9003,10.123,8.5446,9.8168,9.4146,10.141,10.344,10.533,11.081,11.311,9.4249,9.943,10.397,10.689,9.8909,10.884,10.173,10.485,11.038,9.246,10.344,9.8222,11.293,9.3364,8.5269,9.9757,10.574,9.4051,9.8476,8.2138,9.0968,9.2973,10.312,9.2156,10.614,9.011,9.3943,10.124,12.451,9.8838,10.003,8.7718,9.6279,11.842,10.386,11.089,10.05,9.8409,10.582,9.9777,9.7125,10.554,10.258
1994,12,5.3723,5.3748,5.6592,6.8462,5.6782,5.6518,5.9567,5.7913,5.8301,6.6245,7.9272,5.7974,6.96,5.829,5.8654,6.4048,5.7248,5.0885,5.8969,5.5878,6.4309,7.4262,5.254,5.9156,5.3376,6.9081,5.5708,5.545,5.8726,6.5015,5.8374,5.939,6.1269,6.6922,6.2096,5.2296,6.402,6.5804,6.1102,6.193,5.5168,6.6236,5.7618,6.3134,6.478,5.9317,5.7824,6.0582,6.8754,7.7096,5.5081,5.9883,6.0286,6.0501,6.1585,6.3312
1995,1,5.7097,5.8952,5.0033,6.2124,4.7164,6.1278,6.1412,5.6866,5.8502,5.5779,5.2107,6.423,5.9641,4.7146,6.9646,5.815,6.0279,5.869,5.5689,5.2219,6.6212,7.1235,6.312,6.1063,5.8518,6.732,5.6775,6.0997,5.0177,5.9361,4.717,5.7188,6.054,5.6811,5.079,4.7232,5.6863,5.5906,6.2603,5.5821,5.7426,7.1734,5.7015,5.1498,5.9895,6.7235,5.767,6.0353,7.1301,7.2512,5.992,5.8495,7.0785,5.5075,5.7821,6.3701
1995,2,7.6709,7.2541,7.7209,8.9046,7.181,8.617,7.8082,7.8795,7.4272,9.5853,7.4448,9.0082,6.9434,7.5014,7.827,7.9625,8.6848,9.4075,7.5074,8.0058,8.3426,8.9841,8.6834,8.5165,8.1617,7.9726,6.9789,7.0769,7.3135,9.1037,8.5172,7.8749,7.6858,7.7238,7.4835,8.8395,8.6239,9.0066,7.8899,8.179,8.0016,7.4877,8.0716,9.7522,7.2189,8.0852,8.7062,8.1891,7.9476,7.8768,7.2068,7.6244,7.8397,9.8928,7.5573,7.9922
1995,3,11.085,9.8139,11.187,11.147,10.186,10.326,11.375,10.731,10.534,9.9724,10.462,11.137,10.482,10.576,10.778,10.563,10.12,10.558,10.897,10.949,10.733,10.023,10.89,10.596,11.02,9.8605,10.607,10.773,9.7835,11.282,10.641,10.567,10.81,11.781,10.852,10.566,10.559,11.075,11.277,10.989,11.086,11.424,11.216,11.163,10.312,10.875,10.888,10.995,11.457,10.233,10.587,10.326,11.056,10.323,10.507,10.641
1995,4,14.819,13.687,14.616,14.057,14.389,15.544,15.812,14.704,14.914,14.872,14.134,14.626,14.567,14.421,14.734,14.61,14.954,13.828,14.053,14.084,13.605,14.494,14.431,14.207,13.509,16.282,15.085,14.731,14.268,13.711,14.071,14.523,14.1,14.428,14.429,13.642,14.038,12.935,15.81,14.197,13.823,15.212,14.494,14.541,14.447,14.745,14.021,14.469,15.167,15.329,15.12,14.333,14.1,15.482,15.091,14.946
1995,5,20.793,20.948,19.793,18.908,19.023,19.811,20.017,19.899,19.613,19.228,19.653,20.43,19.401,20.125,20.675,19.875,19.002,18.916,19.524,19.146,19.381,19.408,19.864,19.32,18.958,22.392,18.956,18.834,18.921,19.403,19.494,19.565,18.975,19.293,19.134,18.767,18.667,18.998,18.797,18.947,19.065,19.149,18.686,18.643,18.852,18.856,19.628,18.983,19.046,19.625,19.185,20.031,19.121,19.035,19.385,19.347
1995,6,25.954,24.998,24.839,24.297,25.311,26.724,26.258,25.483,24.789,25.938,24.625,24.881,24.609,25.207,25.972,25.146,25.218,24.928,24.631,24.519,24.518,25.343,25.272,24.918,25.18,25.072,26.056,25.737,25.068,24.864,25.285,25.323,24.45,25.377,24.526,23.871,23.816,25.472,24.625,24.591,24.001,23.87,23.937,24.331,25.106,23.877,24.051,24.168,23.793,24.508,24.003,23.843,24.63,24.311,24.067,24.165
1995,7,27.919,26.864,27.577,26.764,26.943,26.853,28.136,27.294,27.939,26.819,27.211,26.06,26.472,25.981,27.9,26.912,26.771,25.561,26.115,26.225,26.702,26.58,27.161,26.445,27.382,26.131,26.41,25.772,26.449,25.806,26.906,26.408,27.369,26.849,26.12,26.317,28.373,25.836,26.99,26.836,26.875,26.229,26.332,26.499,26.954,26.224,26.475,26.513,26.316,26.162,26.409,26.81,27.055,26.337,26.631,26.531
